time = 12.652	Re = 10	rotation = 3.46037
0.155742	0.851217	7191	
0.273578	0.389655	3272	
-0.631465	-0.094943	4187	
-0.120798	0.674201	6170	
-0.502391	-0.599218	811	
-0.255821	0.830775	6404	
-0.370770	0.640788	6889	
0.644484	-0.450490	7288	
0.331294	0.583445	6572	
0.069768	0.757345	3250	
-0.668551	-0.316790	8086	
-0.172314	-0.895273	6319	
0.917035	-0.311548	4140	
0.321408	0.624985	779	
-0.092251	0.712784	8052	
0.516694	0.206025	6822	
-0.785909	0.480959	10693	
-0.811337	-0.452429	10504	
-0.128988	0.095877	4027	
0.723489	-0.280318	7982	
0.249105	0.283056	7252	
0.217012	0.393956	3593	
-0.183013	0.571547	6080	
-0.712635	-0.209948	5571	
-0.287351	0.816050	7926	
-0.629829	0.661334	9708	
0.493733	0.389208	7929	
0.824676	-0.006921	884	
0.020943	0.889058	7631	
-0.864891	-0.160631	6110	
-0.587190	0.671758	945	
-0.374958	0.451675	9890	
-0.400973	0.116264	4752	
0.003206	0.723874	3054	
0.735892	0.060167	7928	
-0.349087	0.420109	7398	
0.448051	0.397526	6556	
0.382026	0.146666	10583	
-0.404101	0.403468	5694	
0.116445	0.615229	4901	
0.363598	0.582760	10813	
0.154711	0.515268	3475	
0.665899	0.136485	10055	
-0.326262	0.362896	2882	
0.812930	-0.010432	11026	
-0.296625	0.490899	5269	
-0.455284	0.281963	7368	
-0.611093	0.241558	2610	
0.143621	0.407101	5839	
-0.871965	0.067147	8917	
0.554149	0.621105	10413	
-0.684136	-0.387733	7130	
-0.512044	0.166701	8676	
-0.203706	0.689501	1448	
-0.121695	0.356292	8928	
0.946091	0.214996	3871	
0.401033	0.430683	10933	
0.023504	0.261406	2093	
-0.536448	-0.150431	8297	
-0.520048	0.708531	7901	
0.611900	-0.512741	10142	
0.644546	0.501096	1602	
-0.189952	0.667974	1448	
0.825705	0.003704	1726	
-0.606912	0.063833	3202	
0.042259	0.586235	5502	
0.251009	0.631790	3679	
-0.651127	0.250971	6729	
0.044421	0.394165	3265	
0.171633	-0.813992	5873	
-0.321148	0.486386	3681	
-0.874439	0.182654	8102	
0.197623	0.559880	10201	
0.313705	-0.737141	6445	
-0.258907	0.032877	10758	
0.070266	0.170077	2275	
0.839242	-0.072651	6036	
-0.419934	0.511233	4108	
0.239207	0.576687	1837	
0.739665	0.079119	2115	
-0.497328	-0.075362	2305	
0.690725	0.043768	1881	
-0.289536	0.062322	5647	
0.111462	-0.928781	2291	
-0.637817	0.110230	2743	
0.164215	0.685015	1489	
-0.613119	0.150009	4953	
0.083290	0.727098	417	
0.083099	0.148151	10549	
-0.095355	0.537255	9512	
0.811930	-0.165644	8677	
-0.679160	0.137075	9061	
-0.406646	0.809985	5641	
0.346835	0.534817	6715	
0.326734	0.551097	5803	
0.682990	0.163990	3061	
-0.048704	0.361373	2404	
-0.306086	0.366680	4511	
-0.228753	0.485077	5316	
0.148159	0.838220	7191	
-0.083131	0.286620	8767	
-0.203346	0.227662	5218	
0.726881	-0.637223	5651	
0.139719	0.834094	5559	
-0.692344	0.213368	754	
0.085738	-0.963030	5088	
-0.001122	-0.738657	3053	
0.098965	-0.782919	1364	
0.024985	0.433374	8205	
-0.057457	0.464240	849	
-0.054658	0.864325	7534	
0.613362	0.559503	2196	
0.072327	0.164189	2275	
-0.047499	-0.970083	6159	
-0.589308	-0.115962	5591	
0.065370	0.415093	5701	
-0.519784	0.747172	8105	
-0.520896	0.319355	8497	
0.175564	-0.781275	862	
-0.408104	0.114294	4143	
0.907131	-0.329436	8470	
0.105710	0.254147	8463	
-0.770226	-0.033060	1149	
0.445699	-0.829895	536	
-0.111496	0.764371	1077	
-0.043610	0.408845	4508	
-0.414109	0.616749	4060	
-0.433271	0.280696	2531	
-0.005888	-0.947334	5051	
-0.551729	0.161198	10268	
-0.724321	0.525111	8355	
-0.106593	0.829348	5168	
0.764296	-0.623980	6609	
0.273274	0.822080	10706	
0.378685	0.134818	7680	
0.003441	0.319030	4522	
0.540746	0.639549	3509	
0.429995	0.490783	601	
-0.555467	0.091901	6734	
0.607579	0.498626	9448	
-0.753401	0.386430	6120	
0.757408	0.428403	7577	
-0.074261	0.644323	5036	
0.055508	-0.802682	3755	
-0.172099	0.416012	6880	
-0.651147	-0.097893	3661	
-0.712737	-0.585187	7231	
-0.082742	0.884668	10346	
-0.218093	0.251060	765	
-0.237224	0.048581	7985	
0.302865	0.460305	1722	
0.099106	-0.955427	9585	
0.644795	0.594354	5375	
0.645329	0.525552	1358	
0.424424	0.449735	5329	
-0.394529	-0.664097	6013	
-0.226977	-0.909404	5525	
-0.378933	0.463227	9890	
0.792640	0.166208	9401	
-0.772012	-0.054195	9608	
0.791791	0.363896	7914	
