Time	U_x	U_y	P	Max.Res.	Omega_1(Wall)
0	0	0	0	0	1
0.0001	-3.542971475e-09	-2.443356487e-06	0.0007985109697	1	1
0.0002	-2.281957514e-07	-1.581300197e-05	0.005424455743	23.52321563	1
0.0003	-8.563499449e-07	-5.931721643e-06	-0.0462704305	8.077213262	1
0.0004	-1.582136971e-06	1.882941927e-05	-0.142113385	18.0812707	1
0.0005	-1.57490042e-06	4.729240252e-05	-0.2386721553	5.973616309	1
0.0006	-9.520692786e-07	7.608375083e-05	-0.3187234857	5.141935956	1
0.0007	-5.747165639e-08	0.0001044513479	-0.3829699489	4.325092236	1
0.0008	8.553626602e-07	0.0001322966573	-0.4388398058	6.798456206	1
0.0009	1.66969896e-06	0.0001596107577	-0.4933533135	4.663004386	1
0.001	2.351869484e-06	0.000186396711	-0.5505787548	8.703758623	1
0.0011	2.90817114e-06	0.0002126863959	-0.6115485717	2.66552371	1
0.0012	3.358552325e-06	0.0002385526546	-0.6751962816	4.261884913	1
0.0013	3.725072289e-06	0.0002640990735	-0.7394476753	9.745619306	1
0.0014	4.027712092e-06	0.0002894401399	-0.8020954551	1.785859285	1
0.0015	4.283433668e-06	0.0003146830325	-0.8613504684	2.431853289	1
0.0016	4.506232339e-06	0.0003399169767	-0.9160962929	3.082354253	1
0.0017	4.707390206e-06	0.000365210652	-0.9659231571	2.229271725	1
0.0018	4.895721651e-06	0.00039061534	-1.011024496	0.7902244186	1
0.0019	5.077827841e-06	0.0004161706272	-1.052026967	3.579565242	1
0.002	5.258396043e-06	0.0004419100361	-1.089805996	3.490790752	1
0.0021	5.440547249e-06	0.0004678649711	-1.125320089	4.024316974	1
0.0022	5.626205125e-06	0.0004940664021	-1.159481363	0.9609558032	1
0.0023	5.816446171e-06	0.0005205444953	-1.193067993	0.6982812473	1
0.0024	6.011796266e-06	0.0005473268575	-1.226676498	2.727209706	1
0.0025	6.212454038e-06	0.0005744361872	-1.260707247	1.265074774	1
0.0026	6.418437843e-06	0.0006018880593	-1.295374777	0.6610739164	1
0.0027	6.629665854e-06	0.0006296893609	-1.330734309	0.6639936059	1
0.0028	6.845988135e-06	0.0006578376383	-1.366716821	0.4910947694	1
0.0029	7.067189927e-06	0.0006863214013	-1.403166582	0.8218701305	1
0.003	7.292983693e-06	0.0007151212565	-1.439876726	0.8856435079	1
0.0031	7.523002733e-06	0.0007442116389	-1.476620018	0.5260865488	1
0.0032	7.756803755e-06	0.0007735628508	-1.513173319	0.7295581828	1
0.0033	7.993880321e-06	0.0008031431464	-1.549335277	3.492892136	1
0.0034	8.233686314e-06	0.0008329206387	-1.584937557	0.7864666672	1
0.0035	8.475665375e-06	0.0008628648751	-1.619850385	3.183688882	1
0.0036	8.719281663e-06	0.0008929480001	-1.653983495	0.6122664098	1
0.0037	8.964047729e-06	0.0009231454767	-1.687283612	1.349662326	1
0.0038	9.20954635e-06	0.0009534363923	-1.719729593	0.5832198136	1
0.0039	9.455444321e-06	0.0009838034133	-1.751326235	1.07021393	1
0.004	9.701497627e-06	0.001014232473	-1.782097588	1.018245691	1
0.0041	9.947548834e-06	0.001044712286	-1.812080444	0.8919185659	1
0.0042	1.019351788e-05	0.001075233769	-1.841318481	0.8806723339	1
0.0043	1.043938845e-05	0.001105789443	-1.869857356	1.464716594	1
0.0044	1.068519187e-05	0.001136372874	-1.897740895	1.080857547	1
0.0045	1.093099062e-05	0.001166978194	-1.925008411	2.834987748	1
0.0046	1.11768628e-05	0.001197599717	-1.951693087	2.100296715	1
0.0047	1.142288888e-05	0.001228231671	-1.977821274	2.464085682	1
0.0048	1.166914136e-05	0.001258868026	-2.003412544	3.820010444	1
0.0049	1.191567771e-05	0.001289502426	-2.028480299	1.017571682	1
0.005	1.216253628e-05	0.001320128181	-2.053032746	0.6434144518	1
0.0051	1.240973496e-05	0.001350738332	-2.077074077	0.4517103435	1
0.0052	1.265727206e-05	0.001381325736	-2.100605705	0.3249065823	1
0.0053	1.290512874e-05	0.001411883181	-2.123627427	0.3899773473	1
0.0054	1.315327251e-05	0.0014424035	-2.146138449	0.5245151504	1
0.0055	1.340166117e-05	0.001472879676	-2.168138215	0.2641395716	1
0.0056	1.365024671e-05	0.001503304929	-2.189627025	0.3816315131	1
0.0057	1.389897876e-05	0.001533672794	-2.210606438	0.6312700356	1
0.0058	1.414780766e-05	0.001563977167	-2.231079475	1.079053501	1
0.0059	1.439668669e-05	0.001594212331	-2.251050665	0.6999893141	1
0.006	1.464557366e-05	0.001624372965	-2.270525945	2.465345194	1
0.0061	1.48944318e-05	0.001654454139	-2.289512479	0.4616561534	1
0.0062	1.514323008e-05	0.001684451292	-2.308018423	0.6521067998	1
0.0063	1.539194298e-05	0.001714360206	-2.326052657	0.4043644456	1
0.0064	1.564055e-05	0.001744176975	-2.343624523	0.2956910765	1
0.0065	1.588903489e-05	0.001773897965	-2.360743587	0.2770707582	1
0.0066	1.613738474e-05	0.001803519785	-2.377419432	0.2835454875	1
0.0067	1.638558916e-05	0.001833039261	-2.393661504	0.409024619	1
0.0068	1.663363941e-05	0.001862453403	-2.409478993	0.6676540376	1
0.0069	1.688152771e-05	0.001891759392	-2.424880772	0.8143901199	1
0.007	1.712924664e-05	0.001920954559	-2.439875361	0.3908104044	1
0.0071	1.73767888e-05	0.001950036372	-2.454470922	0.446380477	1
0.0072	1.762414653e-05	0.001979002434	-2.468675289	0.3554814227	1
0.0073	1.787131178e-05	0.002007850471	-2.482495996	0.2895033304	1
0.0074	1.811827598e-05	0.00203657833	-2.495940329	0.2587460566	1
0.0075	1.836503023e-05	0.002065183981	-2.509015368	0.2285099557	1
0.0076	1.861156531e-05	0.002093665516	-2.521728038	0.3003482477	1
0.0077	1.885787185e-05	0.002122021141	-2.534085139	0.4155575541	1
0.0078	1.910394052e-05	0.002150249184	-2.546093388	0.549634277	1
0.0079	1.934976212e-05	0.002178348091	-2.557759434	0.1931271669	1
0.008	1.959532768e-05	0.002206316424	-2.569089881	0.3379921166	1
0.0081	1.98406286e-05	0.002234152858	-2.580091292	0.350063167	1
0.0082	2.008565673e-05	0.002261856179	-2.59077019	0.2824477178	1
