time = 0.6	Re = 10
0.137994	0.145199	0
0.180739	0.163477	1
0.227763	0.179552	2
0.262301	0.207154	3
0.292013	0.245548	4
0.317446	0.290387	5
0.338072	0.342619	6
0.353429	0.402056	7
0.361318	0.465846	8
0.359074	0.534006	9
0.349106	0.605511	10
0.329203	0.676378	11
0.301016	0.744852	12
0.265149	0.811993	13
0.226328	0.872371	14
0.176816	0.935192	15
0.167381	0.985556	16
