time = 2	Re = 1
0.201170	-0.004624	0
0.220070	-0.044137	1
0.237280	-0.077012	2
0.284096	-0.091738	3
0.312552	-0.079017	4
0.341005	-0.065282	5
0.368774	-0.038754	6
0.395185	-0.008445	7
0.418221	0.031793	8
0.437983	0.075662	9
0.452073	0.124783	10
0.461564	0.176479	11
0.464584	0.231396	12
0.462657	0.287801	13
0.454274	0.345765	14
0.447497	0.375478	15
0.440640	0.405232	16
0.430606	0.435098	17
0.420329	0.465110	18
0.407498	0.495230	19
0.394224	0.525560	20
0.377758	0.555818	21
0.360509	0.586463	22
0.340300	0.617000	23
0.318792	0.648076	24
0.293753	0.678353	25
0.266528	0.709127	26
0.235153	0.739004	27
0.200234	0.768723	28
0.160008	0.795566	29
0.115459	0.819332	30
0.067443	0.837349	31
0.018657	0.849892	32
-0.029162	0.856439	33
-0.073218	0.860153	34
-0.114085	0.860867	35
-0.151125	0.862020	36
-0.185309	0.861574	37
-0.216830	0.862564	38
-0.244936	0.863287	39
-0.272042	0.865844	40
-0.320443	0.871321	41
-0.359619	0.880504	42
-0.393300	0.892444	43
-0.419629	0.907750	44
