0.200000000	-0.065302206
0.210000000	-0.052588349
0.220000000	-0.039874492
0.230000000	-0.027160635
0.240000000	-0.015370440
0.250000000	-0.004136096
0.260000000	0.007098249
0.270000000	0.018332594
0.280000000	0.029566938
0.290000000	0.040801283
0.300000000	0.052035627
0.310000000	0.063269972
0.320000000	0.074504316
0.330000000	0.085738661
0.340000000	0.112358210
0.350000000	0.124338508
0.360000000	0.136318805
0.370000000	0.148299103
0.380000000	0.160279401
0.390000000	0.172259699
0.400000000	0.178317804
0.410000000	0.188315477
0.420000000	0.198313149
0.430000000	0.208310821
0.440000000	0.218308493
0.450000000	0.228306165
0.460000000	0.239989499
0.470000000	0.249694679
0.480000000	0.259399858
0.490000000	0.269105038
0.500000000	0.278810217
0.510000000	0.288515397
0.520000000	0.298641585
0.530000000	0.307630833
0.540000000	0.316620081
0.550000000	0.325609329
0.560000000	0.334598577
0.570000000	0.343587825
0.580000000	0.352577073
0.590000000	0.361566321
0.600000000	0.370555569
0.610000000	0.379544817
0.620000000	0.387282812
0.630000000	0.395962569
0.640000000	0.406891807
0.650000000	0.415356817
0.660000000	0.423821826
0.670000000	0.432286835
0.680000000	0.440751844
0.690000000	0.449216853
0.700000000	0.457681862
0.710000000	0.466146871
0.720000000	0.474611880
0.730000000	0.483773512
0.740000000	0.492524214
0.750000000	0.501274916
0.760000000	0.510025619
0.770000000	0.518776321
0.780000000	0.525768433
0.790000000	0.534151411
0.800000000	0.542534389
0.810000000	0.550917368
0.820000000	0.559300346
0.830000000	0.567683324
0.840000000	0.576066303
0.850000000	0.584449281
0.860000000	0.592832259
0.870000000	0.601215238
0.880000000	0.609598216
0.890000000	0.617981195
0.900000000	0.626364173
0.910000000	0.634310633
0.920000000	0.642413746
0.930000000	0.650516858
0.940000000	0.658619970
0.950000000	0.666723082
0.960000000	0.674826194
0.970000000	0.682929307
0.980000000	0.691032419
0.990000000	0.699135531
1.000000000	0.707238643
