time = 250	Re = 1	rotation = 39.7886
-0.183143	-0.900021	1710	
-0.026696	-0.381647	4084	
0.873052	0.334125	7366	
-0.044430	-0.365843	5494	
-0.556175	-0.528410	7023	
0.166717	-0.747591	10064	
-0.230100	0.207606	3279	
0.227304	0.753920	10979	
0.778121	0.036747	3172	
-0.257344	-0.316046	2612	
0.634160	-0.406785	2942	
0.736573	0.177892	6504	
-0.149669	0.633026	4536	
-0.529070	-0.044947	6087	
0.306739	-0.678812	3629	
0.290970	-0.708643	6682	
0.431046	0.371677	6450	
0.332368	-0.831765	8486	
0.875251	0.351542	7366	
-0.909361	-0.163037	2984	
-0.243433	0.123445	7259	
0.328703	0.623688	1103	
-0.477879	-0.317784	5695	
0.085290	0.054902	5114	
-0.148548	0.233411	9369	
-0.514394	-0.236495	10743	
-0.637694	-0.119660	10027	
-0.198679	0.195789	2050	
0.819653	-0.263293	7636	
0.188821	0.265809	5386	
0.624702	0.290897	6419	
-0.567032	0.357379	4239	
-0.106972	0.096825	8289	
0.072060	-0.842776	8064	
0.475781	-0.200955	3706	
-0.364799	-0.435242	2512	
0.104924	-0.934887	9381	
0.271904	0.237446	6065	
-0.656479	-0.567192	5968	
-0.596995	0.530836	6825	
-0.140326	-0.728049	1347	
0.588648	-0.379114	5859	
-0.133859	-0.808643	1652	
-0.905851	-0.247730	2579	
0.350525	-0.889464	10420	
-0.472127	-0.072884	5215	
-0.254055	0.094848	6560	
0.412975	0.132364	8280	
0.707482	-0.671133	10502	
0.459939	0.502440	7721	
0.149512	-0.279053	6653	
-0.161028	-0.463402	10649	
-0.263816	-0.260588	7785	
0.387566	0.362404	2298	
-0.748187	0.342474	5559	
0.116012	-0.642808	2893	
0.054586	-0.937919	8010	
0.487449	0.342607	8307	
0.576838	0.569336	8288	
-0.094445	-0.154074	3029	
0.239706	-0.416019	3339	
-0.438138	-0.703808	7859	
-0.521214	0.662261	5476	
-0.496398	0.663668	2787	
0.181016	0.945241	453	
0.231018	-0.602039	10598	
0.513222	0.295608	6740	
0.411374	-0.087267	5320	
0.189519	-0.793774	5794	
0.227643	0.001104	4585	
0.353759	0.432001	2511	
0.568781	-0.676041	6649	
0.264864	0.929564	1641	
-0.068322	0.819309	8323	
-0.316855	0.103171	6276	
0.146644	0.955573	3468	
0.498771	-0.324673	10194	
-0.195849	-0.205867	9032	
0.004378	0.296019	3734	
-0.375299	-0.385950	7681	
-0.624811	0.437509	4957	
-0.248781	-0.553045	9662	
-0.796754	-0.052874	3007	
0.310401	0.899206	1554	
0.143499	0.433099	9446	
0.368270	-0.326136	8500	
0.333507	-0.815994	6508	
0.188558	0.725767	10322	
-0.758780	0.100860	669	
-0.363805	0.699144	10124	
-0.316999	0.908516	9789	
-0.152016	0.208594	8232	
-0.512606	-0.031128	4354	
-0.340030	0.794027	5387	
-0.208005	0.254676	740	
-0.537190	-0.626744	6178	
-0.478883	-0.463148	4933	
-0.094970	-0.701976	7219	
-0.413137	-0.625338	10685	
-0.574965	0.069749	6866	
0.357728	-0.193323	3466	
0.945816	-0.065680	761	
-0.675269	-0.159220	6830	
-0.370173	0.723165	933	
0.034447	-0.239428	7345	
0.477097	0.720100	8577	
0.189824	0.723220	10322	
0.493370	-0.092863	2367	
0.112388	-0.101970	6158	
0.668340	0.083932	1653	
-0.852305	0.452818	8880	
-0.213399	-0.306348	6424	
-0.599239	0.328262	4965	
0.244227	-0.060605	8738	
0.464865	0.299161	3397	
0.951678	-0.103531	675	
0.708025	0.412959	10732	
-0.316843	0.107852	6276	
-0.480622	0.640428	677	
0.812256	0.361686	6738	
-0.090171	0.472591	2607	
-0.123164	-0.401806	8891	
0.577631	0.393179	7827	
0.771430	0.319151	5686	
-0.591853	0.512949	8078	
0.696518	0.669563	11059	
-0.211660	-0.872714	1500	
-0.922494	0.007858	9527	
0.685891	0.544207	6030	
0.544800	-0.555620	6013	
-0.570076	-0.022870	7697	
-0.286222	-0.597421	5067	
-0.849413	0.177922	7534	
0.337108	0.706769	2073	
0.723514	-0.217566	1960	
-0.820025	0.329579	7943	
-0.450006	0.408761	7628	
0.118792	-0.139892	9367	
0.166558	0.026613	4691	
-0.174537	-0.049947	5665	
0.386187	0.730734	6056	
-0.334793	0.408305	8169	
0.039100	0.382413	4029	
-0.363367	-0.620373	10347	
-0.490483	0.063583	3275	
0.575086	0.204602	5991	
-0.916129	-0.257039	2579	
0.608457	-0.779480	6951	
0.357299	-0.726369	8701	
-0.936299	-0.076078	6754	
-0.702654	0.526642	386	
-0.767709	0.296663	4861	
0.189600	-0.570927	7625	
0.561836	0.666265	10672	
-0.324033	0.582379	7093	
0.846164	0.275528	6698	
0.398424	-0.145033	5674	
0.179328	0.825552	8520	
-0.390698	-0.432231	2841	
0.778550	-0.202248	4156	
0.072698	-0.974501	828	
-0.186998	0.686819	7576	
-0.284562	-0.824397	8917	
0.246794	-0.264670	1792	
-0.431252	-0.586669	8220	
-0.265709	0.776235	5736	
-0.576198	-0.506385	6332	
-0.745050	0.035108	3046	
-0.657030	0.012158	6163	
0.606898	0.766313	4274	
0.298810	0.215059	6155	
0.390051	-0.147336	4766	
-0.027008	-0.292748	1019	
0.168969	0.924362	771	
-0.741986	0.543356	2210	
-0.508718	-0.301797	6739	
0.277762	-0.514663	9872	
-0.388912	-0.189040	9958	
0.033124	-0.743286	5571	
0.053992	0.833092	9418	
-0.629091	0.079490	3518	
-0.811865	0.135776	5234	
0.096248	0.251206	2775	
-0.690636	-0.283421	3916	
-0.784438	0.272810	5516	
-0.736474	-0.004224	962	
-0.375198	0.501180	7253	
-0.557730	-0.683787	10341	
0.424820	-0.853346	810	
0.397315	-0.219337	6777	
-0.117311	0.169160	5995	
-0.508237	0.665448	2787	
-0.193095	0.489879	2782	
0.343306	-0.739550	8701	
0.512042	0.674517	10922	
0.065158	0.241311	9469	
-0.134027	-0.304000	2395	
-0.569433	-0.473789	3530	
0.239171	0.711459	8188	
-0.726156	0.051955	3046	
0.637516	-0.426936	4958	
0.238669	0.330820	9591	
-0.815809	-0.260142	5675	
-0.482107	0.781745	7261	
-0.046671	-0.939888	8830	
-0.343288	-0.557803	1542	
-0.576881	0.511191	7278	
0.033551	-0.259186	7553	
-0.592860	-0.218506	425	
0.414545	0.822639	7964	
0.762587	-0.180669	4156	
0.353137	0.727945	3810	
0.113396	-0.332794	3703	
-0.113250	0.169253	5995	
-0.051962	-0.167569	5688	
-0.313136	0.303920	5722	
-0.319464	0.897050	9789	
0.698145	-0.385260	4392	
0.299614	-0.029910	3786	
-0.273345	-0.488381	9960	
-0.090985	0.302554	1671	
0.493737	0.208921	6316	
-0.057482	-0.691690	4671	
0.354323	0.571521	1730	
0.774398	-0.193356	4156	
