time = 13	Re = 1	rotation = 2.06886
0.534579	-0.733706	6637	
0.331438	-0.080717	3561	
-0.729756	-0.584591	785	
0.618562	-0.220647	10447	
0.499434	0.602268	2023	
-0.357555	0.681172	6284	
0.327816	0.153643	7414	
0.347007	0.669757	1959	
-0.017759	0.770760	5833	
0.267373	0.062418	8014	
0.723109	-0.117202	5572	
0.527213	0.545153	2941	
0.402774	-0.053648	8550	
0.368356	0.355888	3229	
0.299931	-0.684197	3575	
0.660748	-0.427168	9211	
0.280823	-0.422764	8812	
-0.436206	-0.787977	9629	
0.852014	0.407482	1060	
-0.514911	-0.771816	2060	
0.535971	0.155742	5226	
-0.543029	-0.489297	5946	
0.000857	0.291227	6456	
0.039337	-0.095599	5114	
0.237887	0.109770	10324	
0.408051	0.171222	9897	
0.555159	0.132517	5258	
-0.092064	0.304820	1373	
-0.836947	-0.183358	7659	
-0.575981	0.096852	1204	
-0.378167	-0.596806	7815	
0.411274	0.050173	5211	
-0.330875	0.309631	2774	
-0.831215	0.169986	8633	
-0.116725	-0.433232	9054	
0.570643	0.019978	1994	
0.907272	-0.258881	10281	
0.325146	-0.481605	6537	
-0.799477	0.382501	1400	
0.728344	0.315186	1639	
0.421023	-0.548975	5998	
-0.604541	-0.323602	9805	
0.469779	0.635704	2150	
0.584769	-0.732622	650	
0.916748	-0.294643	4783	
0.324484	0.441672	5152	
0.439247	0.117872	3974	
0.075988	-0.452842	10569	
0.970574	-0.142001	1197	
-0.506806	0.288852	1963	
0.317881	-0.445848	2242	
0.311565	-0.093033	9066	
0.404589	0.032577	10373	
0.289314	-0.461398	2298	
0.595264	0.564722	1934	
-0.411135	0.309957	3688	
0.868273	0.355307	7850	
-0.341547	-0.564659	4868	
0.630925	0.517693	4388	
0.611628	-0.126406	1825	
0.043990	-0.345617	10237	
-0.779649	-0.271804	4077	
-0.243564	0.801161	7746	
0.095479	0.825328	4466	
0.583374	0.769348	10506	
-0.216656	-0.661463	8440	
0.070567	-0.324554	4111	
-0.200003	-0.499794	5439	
-0.276434	0.770416	10731	
-0.128910	-0.658632	6768	
-0.601804	-0.068648	5858	
0.143178	-0.869264	7833	
0.911144	-0.330520	3468	
-0.818153	-0.063673	7787	
0.369618	0.214441	8253	
0.878351	-0.413017	2061	
-0.086672	-0.594111	3913	
-0.290040	0.297020	640	
-0.391676	0.257953	4037	
0.407398	0.060814	6288	
0.548304	0.527286	9892	
0.644562	-0.085531	7591	
-0.768230	0.298886	3504	
0.765936	-0.563950	10039	
0.648709	-0.195530	3274	
-0.158892	-0.341107	2927	
0.169127	-0.863582	7902	
0.570092	-0.267863	1842	
0.362342	0.672304	1977	
-0.734377	0.375157	1452	
0.767289	0.588315	6844	
0.412750	0.035218	4244	
0.335577	0.357280	872	
-0.807754	0.354260	11000	
0.542157	0.280473	6957	
-0.821435	0.129286	10836	
0.234081	-0.004872	1185	
-0.679241	0.056162	4322	
0.430667	-0.611947	3995	
0.407327	0.359508	4198	
0.009803	-0.472441	1081	
-0.088798	-0.944987	10150	
-0.061407	0.166368	6674	
-0.542005	0.599003	10395	
0.450871	0.549488	1811	
-0.839689	-0.174835	5388	
0.555710	-0.267286	6710	
-0.194937	-0.417880	2280	
-0.632510	-0.229443	661	
0.309633	-0.528108	10118	
0.609031	0.753069	8810	
-0.178022	0.225949	6239	
0.453315	0.003946	3136	
0.218348	-0.561168	7033	
0.108929	-0.595496	1382	
0.820875	0.501540	8196	
-0.761089	-0.304802	10989	
0.353464	0.219964	7067	
-0.176709	0.787441	2976	
-0.882126	0.135158	1897	
-0.075245	0.233834	4395	
0.233776	-0.133657	1537	
-0.419525	0.532855	5663	
-0.737043	-0.384954	4151	
-0.462314	0.620841	3364	
0.045044	-0.970081	9024	
-0.878067	-0.087371	7299	
0.404555	-0.828006	8304	
-0.635330	0.605085	7509	
-0.632711	0.465161	2074	
0.359349	0.446643	6426	
0.556234	-0.185731	10592	
-0.818373	-0.277288	3971	
0.757182	-0.236590	1044	
0.665167	0.326560	7472	
-0.868818	0.153292	1459	
0.180781	0.246152	6325	
-0.606199	0.009450	711	
-0.455873	0.032149	3094	
-0.290221	0.319301	1429	
-0.648536	-0.508678	4387	
0.366420	0.478949	1738	
0.560781	-0.196335	5147	
0.715171	-0.031762	642	
0.223887	0.407669	1421	
-0.120962	-0.624110	6153	
0.953129	0.064689	9453	
0.206325	0.975266	7011	
0.696110	0.417535	5346	
0.304445	-0.888264	7411	
-0.330383	-0.813379	7556	
0.440485	0.693315	4861	
0.066966	-0.664082	6908	
-0.127868	-0.864032	7203	
0.153891	0.086168	6168	
-0.788797	0.438591	9089	
-0.132229	-0.513790	5263	
-0.412258	0.693723	8663	
0.290094	0.074573	6353	
-0.579805	0.543560	2887	
0.090641	-0.978275	5918	
0.694040	-0.166644	10829	
-0.793614	-0.313625	11056	
0.153851	-0.540250	7694	
0.510701	-0.512608	4648	
-0.637021	0.532004	8557	
-0.248031	0.729402	1690	
0.501455	-0.510185	7640	
0.523089	0.094634	2122	
0.681119	0.708586	4258	
0.275084	-0.437143	2532	
-0.098851	-0.518943	1455	
0.633385	-0.217750	4968	
0.060103	-0.933421	536	
0.835145	-0.399294	9250	
0.059853	0.263140	841	
0.170816	-0.363134	614	
0.411310	0.185537	9354	
0.733471	-0.071781	8455	
-0.735510	-0.370726	2788	
0.516428	0.198338	7607	
0.164439	0.804027	5032	
-0.439423	0.515563	7047	
-0.171926	-0.731485	1392	
-0.821360	0.091926	6806	
0.561850	-0.427903	1393	
0.466752	0.075126	1356	
-0.850976	0.274930	8819	
0.658968	0.696725	4916	
-0.064202	-0.496514	8996	
-0.201021	0.272587	7167	
-0.589214	-0.594842	6861	
-0.062433	0.298126	4626	
-0.747713	-0.325863	7496	
-0.478260	-0.698540	7192	
0.611045	-0.258716	7917	
-0.456995	0.489108	2707	
0.720602	0.158083	3630	
