Time	U_x	U_y	P	Max.Res.	Omega_1(Wall)
0	0	0	0	0	1
0.0001	5.643510928e-07	-1.083469008e-06	0.001413275876	1	1
0.0002	8.67764945e-06	-6.514047463e-06	0.01944095143	25.98617534	1
0.0003	1.290352841e-05	-9.265904161e-06	0.03738302247	6.894638097	1
0.0004	6.660155547e-06	-7.852830887e-06	0.04293061687	82.062084	1
0.0005	-7.253933184e-06	-2.336886736e-06	0.0360683923	29.60487607	1
0.0006	-2.855949917e-05	5.465043788e-06	0.02220513395	25.10649248	1
0.0007	-5.87403594e-05	1.397634358e-05	0.006983234475	90.43703462	1
0.0008	-9.953359759e-05	2.21728025e-05	-0.005932293701	16.12000452	1
0.0009	-0.0001518426282	2.957221418e-05	-0.0149953561	24.75553593	1
0.001	-0.000215513212	3.605576144e-05	-0.02014240184	9.965964624	1
0.0011	-0.0002895116411	4.170601616e-05	-0.02208008998	6.598857515	1
0.0012	-0.0003722607785	4.668380546e-05	-0.02175596388	2.529873021	1
0.0013	-0.0004619741852	5.115486213e-05	-0.02005421245	44.13094881	1
0.0014	-0.0005569247766	5.525416677e-05	-0.01766559163	1.199091685	1
0.0015	-0.0006556270123	5.907554793e-05	-0.01506542881	1.103860985	1
0.0016	-0.0007569363838	6.267519417e-05	-0.01254478384	1.413942592	1
0.0017	-0.0008600802423	6.60812799e-05	-0.01025892568	5.263822158	1
0.0018	-0.0009646378673	6.930477836e-05	-0.00827365312	3.388860365	1
0.0019	-0.001070487569	7.234879418e-05	-0.006601425109	1.9206393	1
0.002	-0.001177736546	7.521528602e-05	-0.005225987347	2.729015012	1
0.0021	-0.001286646146	7.79090156e-05	-0.004117385829	0.8215610115	1
0.0022	-0.001397561792	8.043909879e-05	-0.003240236966	1.018824967	1
0.0023	-0.001510853565	8.281877929e-05	-0.002557914085	0.7106856366	1
0.0024	-0.001626870554	8.506411255e-05	-0.002034636095	3.768554076	1
0.0025	-0.001745909763	8.719217169e-05	-0.00163666786	1.992835555	1
0.0026	-0.001868198644	8.921925932e-05	-0.00133323021	3.375441601	1
0.0027	-0.001993889182	9.11594485e-05	-0.001097298673	0.8033815619	1
0.0028	-0.002123060917	9.30236262e-05	-0.0009062540812	2.406936544	1
0.0029	-0.002255730097	9.481908377e-05	-0.0007422796476	1.431949519	1
0.003	-0.002391862351	9.654960293e-05	-0.0005924239336	0.7743363004	1
0.0031	-0.002531386648	9.821592282e-05	-0.0004483059235	1.884595531	1
0.0032	-0.002674208811	9.981644928e-05	-0.0003055085978	2.356642628	1
0.0033	-0.002820223395	0.0001013480688	-0.0001627604558	1.313164534	1
0.0034	-0.002969323222	0.0001028069456	-2.101836668e-05	13.71108526	1
0.0035	-0.003121406316	0.0001041892127	0.0001174347056	7.792537472	1
0.0036	-0.003276380285	0.0001054915043	0.0002497767759	0.9089635992	1
0.0037	-0.003434164472	0.0001067113044	0.0003732640581	6.955325478	1
0.0038	-0.003594690285	0.0001078471165	0.000485653297	1.917371438	1
0.0039	-0.00375790021	0.0001088984789	0.0005854337327	0.5559822193	1
0.004	-0.003923745983	0.0001098658627	0.0006718932216	0.6325532848	1
