Coord_x	Coord_y	Velosity_Ux	Velocity_Uy	Velocity_P	Num_el
0.5828065214 	 -0.5845682898 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 209
-0.5828065214 	 0.5845682898 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 210
0.6750880043 	 -0.1968572159 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 211
-0.6750880043 	 0.1968572159 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 212
0.6290589816 	 -0.5467481555 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 213
-0.6290589816 	 0.5467481555 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 214
0.7452484464 	 -0.0643987254 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 215
-0.7452484464 	 0.0643987254 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 216
0.1142177577 	 -0.6806932764 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 217
-0.1142177577 	 0.6806932764 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 218
0.6542139109 	 -0.1507045623 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 219
-0.6542139109 	 0.1507045623 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 220
0.1318000234 	 -0.5594394154 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 221
-0.1318000234 	 0.5594394154 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 222
-0.2289503515 	 0.1540330966 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 223
0.2289503515 	 -0.1540330966 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 224
0.1707182834 	 -0.5615277057 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 225
-0.1707182834 	 0.5615277057 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 226
-0.2236599631 	 0.3682841144 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 227
0.2236599631 	 -0.3682841143 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 228
-0.2560397104 	 0.1832475233 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 229
0.2560397104 	 -0.1832475233 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 230
0.2742440619 	 0.0011393599 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 231
-0.2742440619 	 -0.0011393599 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 232
-0.0232607001 	 -0.7656843048 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 233
0.0232607001 	 0.7656843048 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 234
0.2661290530 	 -0.0813649511 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 235
-0.2661290530 	 0.0813649511 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 236
0.7998828857 	 -0.0548109190 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 237
-0.7998828857 	 0.0548109189 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 238
0.3072464965 	 -0.0930144158 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 239
-0.3072464965 	 0.0930144158 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 240
0.3160460457 	 -0.0032080979 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 241
-0.3160460457 	 0.0032080979 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 242
