Time	U_x	U_y	P	Max.Res.
0	0	0	0	0
0.001	6.542177933e-06	5.878943918e-05	-0.004107046063	1
0.002	6.198371607e-06	9.960852214e-05	-0.01783024783	18.31285707
0.003	1.316308073e-06	8.556923626e-05	-0.01984475829	12.39657784
0.004	-1.203777264e-06	7.088178326e-05	-0.0191849795	10.08034878
0.005	-3.528366455e-06	4.887591174e-05	-0.01683405694	5.191078655
0.006	-4.996728456e-06	2.603304727e-05	-0.0135936365	9.849142014
0.007	-5.61715887e-06	7.064397401e-06	-0.01075276776	14.80354266
0.008	-5.607401193e-06	-7.0977164e-06	-0.008519535424	13.90338133
0.009	-5.172899856e-06	-1.852220939e-05	-0.006755757548	5.895073157
0.01	-4.337057676e-06	-2.68278144e-05	-0.005373803441	14.59622583
0.011	-3.347645907e-06	-3.242719438e-05	-0.004595107325	9.070721363
0.012	-2.360407474e-06	-3.619343755e-05	-0.004078471053	5.504308936
0.013	-1.458079166e-06	-3.899469894e-05	-0.003778606431	2.784708612
0.014	-6.630286635e-07	-4.099581379e-05	-0.003599913292	4.895407261
0.015	8.80994664e-09	-4.242735356e-05	-0.003502047121	1.898812658
0.016	5.699128061e-07	-4.332410926e-05	-0.003454352049	1.364843584
0.017	1.061749998e-06	-4.25525856e-05	-0.00343329217	0.8405276233
0.018	1.460533909e-06	-4.023496124e-05	-0.00344857257	1.742626454
0.019	1.773227503e-06	-3.743703588e-05	-0.003495956831	0.8388429022
0.02	2.040256449e-06	-3.472148914e-05	-0.003560042157	3.332009902
0.021	2.275973135e-06	-3.194595266e-05	-0.003634358706	1.333010553
0.022	2.459528848e-06	-2.905127252e-05	-0.00371463667	0.8700372699
0.023	2.580475231e-06	-2.618496649e-05	-0.003793327235	0.6328131103
0.024	2.650509329e-06	-2.337827134e-05	-0.003867816716	0.9266090613
0.025	2.680541269e-06	-2.064235731e-05	-0.003936950511	1.538302964
0.026	2.679711437e-06	-1.793032662e-05	-0.00400261333	3.915139372
0.027	2.651484168e-06	-1.53245882e-05	-0.004061264524	0.9007431725
0.028	2.6046216e-06	-1.28126434e-05	-0.004114097879	0.9984600855
