time = 3	Re = 1
0.145680	0.135489	0
0.180019	0.141407	1
0.213674	0.150277	2
0.244575	0.166813	3
0.274933	0.183696	4
0.300428	0.202538	5
0.325041	0.221674	6
0.351029	0.264284	7
0.347070	0.311580	8
0.317273	0.361649	9
0.293630	0.386840	10
0.268962	0.414233	11
0.238996	0.443574	12
0.208562	0.479557	13
0.175485	0.528263	14
0.155738	0.564849	15
0.132887	0.610988	16
0.114074	0.644687	17
0.089615	0.682549	18
0.063620	0.705798	19
0.033162	0.722834	20
0.003253	0.724830	21
-0.035214	0.729199	22
-0.063671	0.720815	23
-0.096908	0.710108	24
-0.142362	0.692857	25
-0.181300	0.679430	26
-0.225402	0.667969	27
-0.261626	0.655927	28
-0.307369	0.643016	29
-0.338697	0.630698	30
-0.383283	0.614892	31
-0.413170	0.600257	32
-0.452458	0.581285	33
-0.485457	0.562571	34
-0.517904	0.542573	35
-0.545200	0.522636	36
-0.572611	0.501946	37
-0.599546	0.479245	38
-0.626666	0.455607	39
-0.648961	0.432989	40
-0.671477	0.409939	41
-0.694249	0.384093	42
-0.717459	0.357247	43
-0.736139	0.332060	44
-0.754946	0.306491	45
-0.774443	0.277080	46
-0.794128	0.246270	47
-0.810145	0.216694	48
-0.825946	0.186278	49
-0.841184	0.151117	50
-0.855496	0.114494	51
-0.865799	0.079028	52
-0.874910	0.043108	53
-0.881061	0.006036	54
-0.886049	-0.030588	55
-0.888236	-0.065549	56
-0.890007	-0.099678	57
-0.889760	-0.133440	58
-0.889764	-0.166512	59
-0.887805	-0.196628	60
-0.886302	-0.226746	61
-0.880787	-0.285790	62
-0.873045	-0.341641	63
-0.862982	-0.397565	64
-0.850623	-0.449379	65
-0.835727	-0.501948	66
-0.818973	-0.550957	67
-0.800252	-0.599582	68
