time = 8.25	Re = 1
0.152404	0.127894	0
0.190296	0.120372	1
0.228005	0.123175	2
0.278557	0.142508	3
0.331210	0.164090	4
0.384033	0.190092	5
0.425757	0.215980	6
0.449368	0.242548	7
0.459157	0.273490	8
0.446343	0.325910	9
0.414692	0.367588	10
0.389813	0.376896	11
0.364613	0.385777	12
0.342671	0.357185	13
0.323231	0.309708	14
0.299738	0.282987	15
0.253741	0.262007	16
0.217579	0.257084	17
0.180260	0.255573	18
0.127623	0.266768	19
0.071063	0.284990	20
0.043695	0.300972	21
0.016674	0.317306	22
-0.005969	0.338886	23
-0.028245	0.360844	24
-0.041792	0.410421	25
-0.020481	0.427467	26
0.002019	0.439217	27
0.032255	0.454944	28
0.068475	0.495652	29
0.072571	0.531840	30
0.072069	0.567094	31
0.062780	0.617235	32
0.048788	0.665196	33
0.046086	0.698427	34
0.045649	0.697994	35
0.043070	0.698187	36
0.044451	0.700291	37
0.039479	0.697675	38
0.046065	0.701098	39
0.057607	0.685652	40
0.058844	0.678822	41
0.049788	0.676769	42
-0.003652	0.696015	43
-0.063331	0.691312	44
-0.098885	0.661744	45
-0.144788	0.638139	46
-0.186762	0.624106	47
-0.225638	0.609409	48
-0.181385	0.624271	49
-0.132283	0.639327	50
-0.087510	0.659481	51
-0.044861	0.697425	52
-0.089077	0.657112	53
-0.136627	0.636232	54
-0.190501	0.619461	55
-0.238110	0.602992	56
-0.285712	0.584942	57
-0.329035	0.565249	58
-0.361197	0.547071	59
-0.392080	0.528024	60
-0.418045	0.508423	61
-0.443721	0.488309	62
-0.483205	0.450126	63
-0.508476	0.420862	64
-0.531783	0.391497	65
-0.547215	0.367444	66
-0.563371	0.343027	67
-0.586389	0.299757	68
-0.603164	0.263843	69
-0.615800	0.235910	70
-0.629429	0.208922	71
-0.649169	0.170329	72
-0.657426	0.152765	73
-0.669164	0.134191	74
-0.689058	0.109796	75
-0.707709	0.083520	76
-0.724588	0.054761	77
-0.731331	0.025557	78
-0.730149	-0.003250	79
-0.731252	-0.038945	80
-0.720079	-0.070386	81
-0.707437	-0.101992	82
-0.691273	-0.131404	83
-0.678499	-0.160484	84
-0.665883	-0.187282	85
-0.654269	-0.218773	86
-0.636280	-0.263427	87
-0.626935	-0.280018	88
-0.612015	-0.321105	89
-0.600097	-0.341481	90
-0.580846	-0.381881	91
-0.563721	-0.407967	92
-0.540722	-0.443561	93
-0.511278	-0.480594	94
-0.481056	-0.513721	95
-0.465385	-0.526802	96
-0.432554	-0.559367	97
-0.409018	-0.577232	98
-0.372527	-0.606378	99
-0.345874	-0.623060	100
-0.311562	-0.645336	101
-0.285719	-0.660043	102
-0.258894	-0.676171	103
-0.237546	-0.686717	104
-0.195441	-0.711918	105
-0.168456	-0.725263	106
-0.123791	-0.748451	107
-0.089838	-0.762250	108
-0.053346	-0.773065	109
-0.010484	-0.779192	110
0.031847	-0.779410	111
0.064621	-0.774153	112
0.095601	-0.768397	113
0.126549	-0.758458	114
0.155800	-0.749554	115
0.179785	-0.739320	116
0.205672	-0.731040	117
0.231871	-0.720341	118
0.259470	-0.710804	119
0.288656	-0.698006	120
0.310399	-0.687656	121
0.337587	-0.677742	122
0.372714	-0.660234	123
0.394449	-0.647754	124
0.421942	-0.634256	125
0.453462	-0.614147	126
0.473538	-0.599618	127
0.499969	-0.582583	128
0.533531	-0.555239	129
0.553508	-0.536857	130
0.578561	-0.515094	131
0.605778	-0.486483	132
0.633865	-0.454662	133
0.659905	-0.421180	134
0.688122	-0.382477	135
0.710987	-0.346152	136
0.735946	-0.304119	137
0.759116	-0.259957	138
0.784349	-0.207269	139
0.799612	-0.168667	140
0.815379	-0.123382	141
0.827673	-0.073346	142
0.835904	-0.015807	143
0.836713	0.039641	144
0.831716	0.097335	145
0.821645	0.152093	146
0.814464	0.180125	147
0.808268	0.208052	148
0.796905	0.245270	149
0.783780	0.287067	150
0.769310	0.326076	151
0.752394	0.369243	152
0.735229	0.406059	153
0.714984	0.446842	154
0.692677	0.485783	155
0.666298	0.527894	156
0.645911	0.555537	157
0.619962	0.589537	158
0.593621	0.619829	159
0.561841	0.654105	160
0.535882	0.678152	161
0.502774	0.707793	162
0.471289	0.732368	163
0.432583	0.760881	164
0.401310	0.780699	165
0.367030	0.801439	166
0.330362	0.820964	167
0.289475	0.841080	168
0.252681	0.856360	169
0.211734	0.871917	170
0.167463	0.885729	171
0.117461	0.898702	172
0.078504	0.905677	173
0.035848	0.911669	174
-0.009381	0.914888	175
-0.057602	0.916107	176
-0.098428	0.914203	177
-0.141604	0.910893	178
-0.184151	0.905209	179
-0.229022	0.898010	180
-0.264198	0.890125	181
-0.301983	0.881005	182
-0.338916	0.870049	183
-0.378404	0.857454	184
-0.412233	0.844341	185
-0.448929	0.829364	186
-0.484155	0.812687	187
-0.521929	0.793701	188
-0.551037	0.776587	189
-0.581173	0.758369	190
-0.611539	0.737688	191
-0.643441	0.715039	192
-0.671212	0.692621	193
-0.700048	0.668564	194
-0.728327	0.642207	195
-0.757728	0.613438	196
-0.780202	0.588516	197
-0.803360	0.562239	198
-0.825676	0.534100	199
-0.848621	0.504129	200
-0.867667	0.475884	201
-0.887244	0.446038	202
-0.905647	0.414591	203
-0.924356	0.381237	204
