Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_eps	Time: 0.0020	Mesh (Number of cells): 3105
-0.9413640553 	 0.0325238690 	 -0.0217923670 	 0.9419257331 	 181
0.8582569582 	 0.3380208254 	 -0.0075570390 	 0.9224224004 	 182
-0.9228481883 	 0.0089669228 	 -0.0128968771 	 0.9228917511 	 183
-0.9509032574 	 0.1583643353 	 -0.1354399508 	 0.9640001388 	 184
0.3726914894 	 -0.8858197135 	 -0.1879834794 	 0.9610283612 	 185
0.6074425032 	 -0.6340954956 	 -0.0007676219 	 0.8781022106 	 186
0.8590786374 	 -0.2328829068 	 -0.0001187094 	 0.8900845766 	 187
0.0338573574 	 0.8738863194 	 -0.0148916044 	 0.8745419486 	 188
-0.8795215626 	 -0.3567845317 	 -0.0554422984 	 0.9491329629 	 189
0.2558187388 	 0.0595825551 	 -0.0021795669 	 0.2626657724 	 190
0.8433560535 	 -0.3788667570 	 -0.0090978644 	 0.9245482424 	 191
0.9291779806 	 0.1276455883 	 -0.0347727696 	 0.9379046411 	 192
-0.6226943842 	 0.7433802373 	 -0.2128226582 	 0.9697228848 	 193
0.0263624644 	 0.2922064385 	 0.0217473580 	 0.2933932211 	 194
0.1633705208 	 -0.8434384235 	 -0.0010034476 	 0.8591148359 	 195
0.0508699207 	 0.3043116788 	 0.0006422506 	 0.3085341904 	 196
-0.5812270174 	 0.7713468890 	 -0.1871377225 	 0.9658161673 	 197
0.8903955589 	 -0.2365643365 	 -0.0005633717 	 0.9212854805 	 198
-0.1223468411 	 -0.2231430370 	 -0.0000000000 	 0.2544829355 	 199
0.0059634507 	 0.8775607192 	 -0.0211678659 	 0.8775809812 	 200
0.7897910380 	 0.5132162026 	 -0.0238574458 	 0.9418921139 	 201
-0.9429205844 	 -0.0170787443 	 -0.0262834893 	 0.9430752420 	 202
0.2439773086 	 0.1405256544 	 0.0013818933 	 0.2815535236 	 203
-0.9257366806 	 -0.0415613564 	 -0.0166485858 	 0.9266691687 	 204
0.0798267882 	 0.9427085298 	 -0.0449047065 	 0.9460822841 	 205
-0.8123983088 	 -0.4765094377 	 -0.0234941965 	 0.9418345165 	 206
0.1799455347 	 -0.9116982468 	 0.0379943710 	 0.9292868711 	 207
0.8931963598 	 -0.3101057718 	 -0.0283967514 	 0.9454973966 	 208
0.8846786038 	 -0.2824430304 	 -0.0109505539 	 0.9286712537 	 209
-0.3203094620 	 0.1327306904 	 -0.0000000000 	 0.3467211958 	 210
0.5712356299 	 0.6622891828 	 0.0004269069 	 0.8746068297 	 211
-0.1841738510 	 -0.9233261957 	 -0.0369758178 	 0.9415154120 	 212
0.0012027892 	 0.2524254969 	 2.0009335596 	 0.2524283624 	 213
-0.0887250909 	 -0.3015158672 	 -0.0000000000 	 0.3142991568 	 214
-0.2177836731 	 -0.1404165163 	 0.0000000000 	 0.2591264678 	 215
0.2252427267 	 0.1187008517 	 0.0005002687 	 0.2546059271 	 216
0.2047435424 	 -0.8989503366 	 0.0220674652 	 0.9219715970 	 217
-0.8605066608 	 0.4399684374 	 -0.1795427681 	 0.9664594865 	 218
0.3592842918 	 -0.9162579924 	 -0.1255724378 	 0.9841818485 	 219
0.6912263908 	 0.6738250409 	 -0.1865644490 	 0.9653155490 	 220
0.6566018024 	 0.7098229669 	 -0.2033662492 	 0.9669408313 	 221
0.1120342662 	 -0.9144751650 	 0.0017780203 	 0.9213123815 	 222
0.7826241448 	 -0.5014679592 	 -0.0139036614 	 0.9295002238 	 223
0.3251857451 	 0.8845874413 	 -0.0352217533 	 0.9424652302 	 224
-0.8080024447 	 0.3641766083 	 -0.0030939941 	 0.8862801773 	 225
0.8270716420 	 -0.4045694827 	 0.0038394031 	 0.9207192663 	 226
0.1397788711 	 -0.9198749415 	 -0.0875818466 	 0.9304343291 	 227
0.2820624241 	 0.0478825671 	 0.0000834394 	 0.2860978003 	 228
-0.1152187993 	 -0.9189290328 	 -0.0181339557 	 0.9261241489 	 229
0.8454645617 	 0.3653894434 	 -0.0003362702 	 0.9210427626 	 230
-0.8109124287 	 -0.4491137011 	 -0.0107409979 	 0.9269746941 	 231
-0.2646308522 	 -0.1403211704 	 0.0000000000 	 0.2995321665 	 232
0.4600782945 	 -0.8484643664 	 -0.1824421957 	 0.9651755375 	 233
-0.2591857141 	 0.1808246456 	 -0.0000000000 	 0.3160297246 	 234
-0.4552803864 	 -0.8085460997 	 0.0106383791 	 0.9279154194 	 235
0.5050979628 	 -0.8213279686 	 -0.1672311392 	 0.9642113793 	 236
0.9015030740 	 -0.2088352163 	 -0.0063515135 	 0.9253755670 	 237
0.6166435383 	 0.6342488563 	 -0.0015991581 	 0.8846020942 	 238
0.4215672680 	 -0.8675859400 	 -0.1967683006 	 0.9645850531 	 239
-0.0643745823 	 -0.9267618949 	 0.0374323147 	 0.9289949928 	 240
-0.2529466719 	 0.8811820725 	 -0.0075101318 	 0.9167681624 	 241
0.5916356756 	 -0.6593080305 	 0.0004815238 	 0.8858441464 	 242
0.1853565504 	 0.1456018189 	 0.0113152503 	 0.2357051982 	 243
-0.2665024786 	 0.9472061133 	 -0.1317455592 	 0.9839832276 	 244
0.0380323429 	 -0.2880779910 	 -0.0000049281 	 0.2905776798 	 245
-0.0004548045 	 -0.2512187389 	 -5.7833165998 	 0.2512191506 	 246
-0.0614359137 	 -0.2469074254 	 0.0000896879 	 0.2544359413 	 247
-0.2463097479 	 0.0368251346 	 -0.0000000000 	 0.2490473499 	 248
0.2604929342 	 0.0875290432 	 -0.0007231849 	 0.2748052077 	 249
-0.1176009487 	 0.2244776987 	 0.0000000000 	 0.2534170877 	 250
0.7044466455 	 0.6205085361 	 -0.0285467437 	 0.9387629731 	 251
0.1942948214 	 -0.8468582828 	 0.0020844692 	 0.8688609951 	 252
-0.4416948509 	 -0.8344770848 	 -0.0341049274 	 0.9441643641 	 253
0.0164392640 	 -0.3102863189 	 0.0000000000 	 0.3107214976 	 254
0.7928851036 	 0.4840290974 	 -0.0179056588 	 0.9289515351 	 255
-0.1573638580 	 -0.2483168652 	 0.0000000000 	 0.2939806955 	 256
0.6374412991 	 -0.6377520724 	 -0.0034597969 	 0.9016979071 	 257
-0.1834809330 	 -0.2482347565 	 -0.0000000000 	 0.3086838951 	 258
-0.2056070134 	 0.8986287058 	 0.0045146843 	 0.9218502019 	 259
0.4181956189 	 -0.8393385085 	 -0.0835308651 	 0.9377508771 	 260
-0.8359696383 	 -0.3849287562 	 -0.0100519279 	 0.9203343868 	 261
0.2958014300 	 0.8800274482 	 -0.0139791975 	 0.9284108981 	 262
0.1215588000 	 0.9126938526 	 -0.0484661461 	 0.9207532843 	 263
0.8094367974 	 -0.5048925820 	 -0.0428323692 	 0.9539939457 	 264
-0.3030079473 	 0.8781297821 	 -0.0381490579 	 0.9289379583 	 265
-0.2347581675 	 0.9058477738 	 -0.0465392101 	 0.9357732559 	 266
-0.1667560792 	 0.1649343069 	 0.0000000000 	 0.2345440589 	 267
0.3291443272 	 -0.9079850304 	 -0.2146225414 	 0.9658016378 	 268
-0.9603044609 	 -0.1684070596 	 -0.2426957827 	 0.9749592788 	 269
-0.3150370009 	 -0.9325099117 	 -0.1219328813 	 0.9842880916 	 270
-0.4226453873 	 0.2932055657 	 0.0000000000 	 0.5143915115 	 271
0.3629888032 	 0.2255901239 	 -0.0000000000 	 0.4273777898 	 272
0.0551403140 	 -0.2441591332 	 0.0047134283 	 0.2503080833 	 273
-0.4387143223 	 0.2689453691 	 0.0000000000 	 0.5145890284 	 274
-0.2750858486 	 0.1539451914 	 -0.0000000000 	 0.3152322097 	 275
-0.0516768255 	 0.9429594029 	 -0.0237845671 	 0.9443743589 	 276
-0.0295167907 	 0.9295764911 	 -0.0262553856 	 0.9300449956 	 277
-0.3112639934 	 0.1058880569 	 0.0000000000 	 0.3287819250 	 278
-0.3048839258 	 0.1563586941 	 0.0000000000 	 0.3426401165 	 279
0.3975295929 	 -0.8226784503 	 -0.0408341388 	 0.9136901060 	 280
0.8865206849 	 0.3347301587 	 -0.0486859473 	 0.9476092042 	 281
-0.6018611696 	 0.7227328757 	 -0.0616605318 	 0.9405209605 	 282
0.1469250106 	 -0.8705936497 	 0.0057870484 	 0.8829044465 	 283
0.2567404758 	 0.0088889029 	 -0.0022599898 	 0.2568943061 	 284
-0.6759941355 	 -0.6157503952 	 -0.0047022621 	 0.9143941275 	 285
-0.6119511311 	 0.7715541444 	 -0.1511600066 	 0.9847740779 	 286
0.2320982176 	 0.0454007485 	 0.0196049404 	 0.2364969569 	 287
0.2810487604 	 0.0200529958 	 -0.0004932339 	 0.2817632488 	 288
0.8543201679 	 -0.2835293486 	 -0.0018653718 	 0.9001399007 	 289
-0.4839859139 	 0.2497657036 	 0.0000000000 	 0.5446331532 	 290
-0.8347112541 	 0.4861642335 	 -0.1924635154 	 0.9659702582 	 291
0.1557643020 	 0.1450196368 	 0.0729370515 	 0.2128220215 	 292
0.0695923704 	 0.2008029944 	 0.0774889992 	 0.2125204475 	 293
0.2052323181 	 0.0566559206 	 0.0662319611 	 0.2129088954 	 294
-0.1543488880 	 -0.1457599583 	 -0.0000000000 	 0.2122958894 	 295
-0.1630048136 	 0.1363651556 	 0.0000000000 	 0.2125229986 	 296
-0.2055919949 	 -0.9065043702 	 -0.0230074178 	 0.9295258154 	 297
0.2082882217 	 -0.0797616396 	 -0.0086914741 	 0.2230378947 	 298
0.0520153378 	 -0.2163657040 	 0.0083035754 	 0.2225302524 	 299
-0.0002447558 	 -0.2221650466 	 -1.3599835780 	 0.2221651814 	 300
-0.1051664884 	 -0.1991272999 	 0.0000022860 	 0.2251925217 	 301
-0.0533058055 	 -0.2173258712 	 -0.0044606916 	 0.2237678333 	 302
-0.2079588905 	 0.0784341856 	 0.0000000000 	 0.2222584568 	 303
-0.2203938286 	 0.0289555475 	 0.0000000000 	 0.2222877941 	 304
-0.0536257042 	 0.2175680340 	 -0.0042118519 	 0.2240793734 	 305
-0.0000710536 	 0.2237170496 	 -10.4608699297 	 0.2237170609 	 306
-0.1029702845 	 0.2006595469 	 0.0000008934 	 0.2255374321 	 307
0.2892802972 	 -0.8759523275 	 -0.0042352251 	 0.9224833713 	 308
0.1622360735 	 -0.1377858375 	 0.0685024783 	 0.2128508411 	 309
0.9154710009 	 0.1550583876 	 -0.0176227715 	 0.9285096969 	 310
-0.0980536506 	 -0.2763816403 	 -0.0000000000 	 0.2932598327 	 311
0.9251507099 	 -0.1753369816 	 -0.0111135134 	 0.9416192931 	 312
0.9442234881 	 -0.1563184621 	 -0.0620310675 	 0.9570754710 	 313
-0.0594051809 	 0.2435787011 	 0.0000441660 	 0.2507180870 	 314
-0.9339021964 	 -0.1628307677 	 -0.0750161322 	 0.9479911241 	 315
-0.4195068423 	 0.3425046492 	 -0.0000000000 	 0.5415675631 	 316
-0.3786304099 	 0.8989085507 	 -0.2298895661 	 0.9753961092 	 317
0.7113872972 	 0.5922346690 	 -0.0101717277 	 0.9256423660 	 318
-0.2637057022 	 0.1244643405 	 0.0000000000 	 0.2916025881 	 319
0.0297503540 	 -0.2592947748 	 0.0017522359 	 0.2609959077 	 320
0.5092239216 	 -0.7712460107 	 -0.0326870838 	 0.9241912201 	 321
0.3984566395 	 0.1482883723 	 -0.0000000000 	 0.4251554244 	 322
-0.2341201751 	 0.1189363268 	 -0.0000000000 	 0.2625987552 	 323
-0.1708944208 	 0.9700586918 	 -0.0905622712 	 0.9849968369 	 324
-0.8239043332 	 -0.4094509937 	 0.0015351454 	 0.9200372093 	 325
-0.0218121334 	 0.2649144688 	 -0.0036961727 	 0.2658109195 	 326
0.0470667367 	 0.8982123658 	 0.0409386653 	 0.8994446797 	 327
0.1980296031 	 0.1198467233 	 0.0119647655 	 0.2314712958 	 328
-0.8981119388 	 -0.2498186004 	 -0.0020137389 	 0.9322094120 	 329
-0.5427675976 	 0.8001473252 	 -0.2211975539 	 0.9668673162 	 330
-0.2202892452 	 -0.2179427032 	 0.0000000000 	 0.3098812247 	 331
0.2956744495 	 0.2563860494 	 0.0000000000 	 0.3913530202 	 332
-0.1816128175 	 -0.1465099407 	 0.0000000000 	 0.2333417627 	 333
-0.1101021231 	 -0.2470304478 	 0.0000000000 	 0.2704561326 	 334
-0.1933519862 	 -0.2213923680 	 0.0000000000 	 0.2939380396 	 335
-0.4574079097 	 0.0741472383 	 -0.0000000000 	 0.4633786884 	 336
-0.2375279056 	 0.9362380999 	 -0.2242427910 	 0.9658992109 	 337
-0.2862274259 	 0.9235963015 	 -0.1568889520 	 0.9669313665 	 338
-0.5248150956 	 0.7786468009 	 -0.0534036652 	 0.9390003861 	 339
-0.4979037635 	 -0.7811588559 	 -0.0026039107 	 0.9263462181 	 340
0.3181021416 	 -0.8803074923 	 -0.0717817914 	 0.9360182976 	 341
-0.4296194123 	 0.1939543039 	 0.0000000000 	 0.4713715217 	 342
0.6353222434 	 0.6889060301 	 -0.0523188370 	 0.9371370611 	 343
0.8713899570 	 -0.3786129841 	 -0.0527095057 	 0.9500885479 	 344
0.2309406788 	 -0.0881729444 	 0.0027462441 	 0.2472004556 	 345
-0.4394904361 	 0.0973833381 	 0.0000000000 	 0.4501503726 	 346
-0.4616367280 	 0.0254264847 	 0.0000000000 	 0.4623364302 	 347
-0.0794693997 	 0.3153385871 	 -0.0000000000 	 0.3251981088 	 348
-0.7627358957 	 0.5565673928 	 -0.0302618656 	 0.9442104158 	 349
-0.2740899434 	 0.2067247834 	 -0.0000000000 	 0.3433080733 	 350
-0.3538208325 	 0.2616204803 	 0.0000000000 	 0.4400391542 	 351
-0.4652965647 	 -0.0236443550 	 -0.0000000000 	 0.4658969292 	 352
-0.4432688374 	 0.0482049484 	 0.0000000000 	 0.4458822482 	 353
-0.3356662191 	 -0.9096871953 	 -0.1608613102 	 0.9696404508 	 354
-0.3030884017 	 0.2071464778 	 0.0000000000 	 0.3671133919 	 355
0.2755896250 	 0.1831314552 	 0.0000001895 	 0.3308878530 	 356
0.4475385921 	 0.2196177499 	 0.0000000000 	 0.4985205588 	 357
-0.8644463723 	 -0.3820103385 	 -0.0689087308 	 0.9450922861 	 358
-0.5769574102 	 -0.7254173441 	 -0.0008878285 	 0.9268819646 	 359
-0.4675260297 	 0.2735787177 	 -0.0000000000 	 0.5416880128 	 360
-0.9023507104 	 0.2261177757 	 -0.0198662013 	 0.9302505324 	 361
-0.4476017772 	 -0.0004568218 	 -0.0000000000 	 0.4476020103 	 362
0.9410062961 	 0.2897305942 	 -0.1203028186 	 0.9845997494 	 363
-0.4691596622 	 -0.0723168526 	 -0.0000000000 	 0.4747004485 	 364
-0.3137750536 	 0.2341766805 	 0.0000000000 	 0.3915271408 	 365
0.9334815345 	 0.1769301497 	 -0.0332705276 	 0.9501010752 	 366
-0.2337573512 	 0.0890814049 	 0.0000000000 	 0.2501559433 	 367
0.0935888113 	 0.2137886623 	 0.0211865915 	 0.2333762150 	 368
0.1567762140 	 -0.1651910612 	 0.0434387241 	 0.2277429867 	 369
0.1122029021 	 -0.1789608477 	 0.1002369313 	 0.2112261259 	 370
-0.2506307174 	 -0.0132785717 	 -0.0000000000 	 0.2509822244 	 371
0.9283157848 	 -0.0787296004 	 -0.0061274905 	 0.9316482954 	 372
0.1367679117 	 -0.1815365963 	 0.0311957345 	 0.2272905574 	 373
-0.5225761337 	 -0.1898369658 	 0.0000000000 	 0.5559891088 	 374
-0.2076096759 	 -0.0408979246 	 0.0000000000 	 0.2115996639 	 375
-0.4519833681 	 -0.0494123033 	 0.0000000000 	 0.4546763033 	 376
-0.4710807074 	 0.2239053333 	 -0.0000000000 	 0.5215847305 	 377
0.2322681590 	 -0.0179337170 	 0.0089390741 	 0.2329594727 	 378
0.2284865189 	 -0.0411597946 	 0.0158457124 	 0.2321642049 	 379
-0.4477719669 	 0.1716147675 	 -0.0000000000 	 0.4795324418 	 380
0.0781467631 	 -0.3157959839 	 0.0000000000 	 0.3253214104 	 381
-0.2637820356 	 -0.0356032332 	 0.0000000000 	 0.2661739141 	 382
-0.2252785448 	 -0.0615475754 	 -0.0000000000 	 0.2335348513 	 383
-0.4526031742 	 0.1235620268 	 -0.0000000000 	 0.4691665033 	 384
0.7376985761 	 -0.5891725956 	 -0.0239554012 	 0.9440993256 	 385
-0.1167253028 	 0.3903478107 	 -0.0000000000 	 0.4074263242 	 386
-0.9253757438 	 0.2133663199 	 -0.0470035717 	 0.9496554395 	 387
0.0598208083 	 -0.3381174394 	 0.0000000000 	 0.3433685075 	 388
-0.5185351747 	 -0.1412012707 	 -0.0000000000 	 0.5374165296 	 389
-0.0598963649 	 -0.3062028336 	 0.0000000000 	 0.3120060093 	 390
-0.4730147373 	 -0.1212285357 	 -0.0000000000 	 0.4883024673 	 391
-0.4562713870 	 -0.0979518514 	 -0.0000000000 	 0.4666670589 	 392
-0.5016412265 	 -0.1176651525 	 0.0000000000 	 0.5152562549 	 393
0.4838960552 	 0.1424398682 	 0.0000000000 	 0.5044249283 	 394
-0.6926763036 	 -0.6363550130 	 -0.0279102185 	 0.9406105273 	 395
0.4552672586 	 0.1442217770 	 0.0000000000 	 0.4775648623 	 396
-0.3908982395 	 0.3395915482 	 -0.0000000000 	 0.5178067721 	 397
-0.5377731676 	 -0.7538820165 	 0.0000790353 	 0.9260335170 	 398
0.9493097090 	 -0.0603393553 	 -0.0334717158 	 0.9512253999 	 399
-0.4359165616 	 0.3189200527 	 -0.0000000000 	 0.5401233644 	 400
-0.1085062137 	 0.2504132746 	 -0.0000000000 	 0.2729109864 	 401
0.0728629253 	 -0.3637277105 	 -0.0000000000 	 0.3709539773 	 402
-0.3669550265 	 0.8733101760 	 -0.0685114495 	 0.9472732736 	 403
-0.9145104904 	 -0.2710691874 	 -0.0395701542 	 0.9538385301 	 404
-0.3821434140 	 0.2639244889 	 -0.0000000000 	 0.4644240786 	 405
0.5372896349 	 -0.7746266692 	 -0.0238965188 	 0.9427229860 	 406
0.1015837527 	 -0.3651641354 	 0.0000000000 	 0.3790304798 	 407
-0.4985455121 	 0.7847767619 	 -0.0321792508 	 0.9297430794 	 408
0.1137970185 	 -0.3912254657 	 0.0000000000 	 0.4074397213 	 409
-0.1443816564 	 -0.2733052089 	 -0.0000000000 	 0.3090983661 	 410
-0.5054244554 	 -0.1668768823 	 0.0000000000 	 0.5322610017 	 411
-0.1449767418 	 0.1836679518 	 0.0000000000 	 0.2339918207 	 412
-0.5668036410 	 -0.7520228643 	 -0.0289248945 	 0.9417031145 	 413
0.2724937680 	 -0.8991806959 	 -0.0567028920 	 0.9395630779 	 414
-0.0938372538 	 0.3399148752 	 0.0000000000 	 0.3526294835 	 415
-0.9599408542 	 0.1169651694 	 -0.2086993018 	 0.9670404823 	 416
0.2802115277 	 0.2326551691 	 0.0000000000 	 0.3642072596 	 417
0.7805231990 	 -0.4243588283 	 0.0026556117 	 0.8884238174 	 418
-0.2897095441 	 0.0218631252 	 -0.0000000000 	 0.2905333306 	 419
0.4143774010 	 0.1714679219 	 0.0000000000 	 0.4484527608 	 420
0.7972956843 	 -0.4005493492 	 0.0014241591 	 0.8922556749 	 421
-0.1337679312 	 0.3675154891 	 0.0000000000 	 0.3911029201 	 422
-0.3422326071 	 0.2354786466 	 -0.0000000000 	 0.4154194872 	 423
0.2478180272 	 0.1877398352 	 0.0000351728 	 0.3109019464 	 424
-0.8796069565 	 -0.3046464995 	 -0.0080628026 	 0.9308694256 	 425
-0.4849471292 	 -0.8074832132 	 -0.0661323589 	 0.9419144641 	 426
-0.5276076093 	 -0.7809986550 	 -0.0375823965 	 0.9425119037 	 427
0.3348169787 	 0.2275655440 	 0.0000000000 	 0.4048314292 	 428
-0.1287753988 	 0.4161492586 	 0.0000000000 	 0.4356183063 	 429
0.1471188773 	 0.6879491350 	 0.0000000000 	 0.7035040700 	 430
-0.1574367089 	 -0.9137362794 	 -0.0199375973 	 0.9272002511 	 431
0.3704680165 	 0.1500231779 	 -0.0000000000 	 0.3996917627 	 432
0.2078202425 	 0.2158427123 	 -0.0018215218 	 0.2996286529 	 433
-0.4347437779 	 0.1460662664 	 0.0000000000 	 0.4586256716 	 434
0.1191440525 	 0.6902863398 	 -0.0000000000 	 0.7004930664 	 435
-0.7667974680 	 0.5295647103 	 -0.0191682727 	 0.9318890166 	 436
-0.1281767710 	 0.2685941010 	 0.0000000000 	 0.2976106109 	 437
0.3238884957 	 0.2536931710 	 0.0000000000 	 0.4114170423 	 438
-0.3065867940 	 0.0000169343 	 0.0000000000 	 0.3065867945 	 439
0.1537291070 	 -0.4192231975 	 0.0000000000 	 0.4465206912 	 440
0.5523499735 	 -0.7505124321 	 -0.0165447049 	 0.9318580385 	 441
0.4185370396 	 0.2211321954 	 0.0000000000 	 0.4733631813 	 442
0.9184888695 	 0.0778220796 	 -0.0056919943 	 0.9217798433 	 443
0.4592738313 	 0.1931042372 	 -0.0000000000 	 0.4982185249 	 444
0.9347578786 	 0.2601266761 	 -0.1894383319 	 0.9702773723 	 445
0.0709585059 	 0.7938355029 	 -0.0000401615 	 0.7970005741 	 446
-0.0126547186 	 -0.3105895723 	 -0.0000000000 	 0.3108472685 	 447
0.9289167008 	 0.2028229178 	 -0.0342427857 	 0.9508014372 	 448
-0.3215423998 	 -0.3301470248 	 -0.0000000000 	 0.4608541774 	 449
0.3740753394 	 0.1994725559 	 -0.0000000000 	 0.4239359151 	 450
-0.2639960821 	 -0.0937235352 	 -0.0000000000 	 0.2801393089 	 451
-0.0823392295 	 0.2530787555 	 0.0000016717 	 0.2661364410 	 452
-0.2625049735 	 0.0124469710 	 0.0000000000 	 0.2627999014 	 453
0.1088460408 	 -0.4402951843 	 0.0000000000 	 0.4535496775 	 454
-0.1072704391 	 0.4880678233 	 -0.0000000000 	 0.4997170672 	 455
-0.1197442031 	 0.5137452148 	 0.0000000000 	 0.5275157059 	 456
-0.3047867312 	 -0.3072976812 	 0.0000000000 	 0.4328126804 	 457
-0.1224820857 	 0.3414494778 	 -0.0000000000 	 0.3627528183 	 458
-0.0450349313 	 0.7059895902 	 0.0000000000 	 0.7074245165 	 459
-0.2666440549 	 -0.0714966393 	 -0.0000000000 	 0.2760630751 	 460
-0.1438782884 	 0.9597954546 	 -0.2038559466 	 0.9705195910 	 461
0.2911670833 	 0.2065974440 	 0.0000000000 	 0.3570164902 	 462
-0.1920643020 	 0.9497133680 	 -0.2050850803 	 0.9689397182 	 463
-0.1239480018 	 0.4649340237 	 0.0000000000 	 0.4811722701 	 464
0.4962198935 	 0.1166295446 	 -0.0000000000 	 0.5097417320 	 465
-0.0170230320 	 0.7031422368 	 -0.0000000000 	 0.7033482699 	 466
0.4883058431 	 0.0193683614 	 0.0000000000 	 0.4886898094 	 467
-0.4934873570 	 0.1528978449 	 -0.0000000000 	 0.5166309345 	 468
-0.1932281768 	 0.4957123252 	 0.0000000000 	 0.5320411992 	 469
0.4425769599 	 0.1697937340 	 -0.0000000000 	 0.4740298277 	 470
-0.4094975760 	 -0.4944566816 	 0.0000000000 	 0.6420090924 	 471
-0.4699190870 	 -0.2439297824 	 0.0000000000 	 0.5294579181 	 472
-0.2849143087 	 -0.9263247151 	 -0.1817583044 	 0.9691509899 	 473
0.3440652786 	 -0.5333842849 	 0.0000000000 	 0.6347280609 	 474
-0.1787777347 	 0.6439452315 	 -0.0000000000 	 0.6683015334 	 475
-0.3795647302 	 -0.8737239443 	 -0.0072929731 	 0.9526084795 	 476
-0.1571604888 	 0.4183798111 	 -0.0000000000 	 0.4469240266 	 477
0.2335804388 	 0.0185177095 	 0.0110138783 	 0.2343133093 	 478
0.5406740696 	 0.3117390281 	 -0.0000000000 	 0.6241070991 	 479
-0.3550326468 	 -0.8657887218 	 -0.0241547804 	 0.9357554654 	 480
0.1423997236 	 -0.3931038927 	 -0.0000000000 	 0.4181008870 	 481
-0.0590272055 	 0.5578996395 	 0.0000000000 	 0.5610135638 	 482
-0.1693134197 	 0.4440882934 	 0.0000000000 	 0.4752698670 	 483
-0.4210507013 	 -0.4684071489 	 -0.0000000000 	 0.6298324779 	 484
0.3602349322 	 -0.5100245935 	 -0.0000000000 	 0.6244151603 	 485
0.7905477385 	 -0.4511616070 	 0.0005926823 	 0.9102266325 	 486
0.8163341998 	 0.3654790452 	 0.0002917574 	 0.8944140307 	 487
0.1914674094 	 0.1935264877 	 0.0000084938 	 0.2722356889 	 488
0.7664692561 	 0.5275272574 	 -0.0172459614 	 0.9304623194 	 489
-0.9422240338 	 -0.0673895713 	 -0.0303104328 	 0.9446308719 	 490
-0.4425420018 	 0.2200344469 	 0.0000000000 	 0.4942252332 	 491
-0.4897370714 	 -0.4379866638 	 0.0000000000 	 0.6570195711 	 492
0.9085046922 	 0.2194591453 	 -0.0208728592 	 0.9346352723 	 493
-0.1034255526 	 0.5372750266 	 0.0000000000 	 0.5471391954 	 494
0.2354745244 	 0.2131879359 	 -0.0000069922 	 0.3176434284 	 495
-0.1505573974 	 0.6411256118 	 0.0000000000 	 0.6585663065 	 496
-0.5104392696 	 -0.2156667945 	 -0.0000000000 	 0.5541303224 	 497
0.0967631071 	 -0.4143470631 	 -0.0000000000 	 0.4254956963 	 498
0.5564833564 	 0.3355804377 	 -0.0000000000 	 0.6498368689 	 499
0.4316728425 	 -0.1477220464 	 0.0000000000 	 0.4562491052 	 500
-0.2844611170 	 -0.1265596556 	 0.0000000000 	 0.3113446218 	 501
-0.3697278874 	 0.5866727444 	 -0.0000000000 	 0.6934577274 	 502
-0.3580359652 	 0.5605047222 	 -0.0000000000 	 0.6650979597 	 503
-0.3284879600 	 -0.5506091173 	 0.0000000000 	 0.6411511054 	 504
-0.5013562600 	 -0.4118585204 	 -0.0000000000 	 0.6488339852 	 505
-0.6187898614 	 0.1897751376 	 -0.0000000000 	 0.6472368156 	 506
