Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_y	Time: 0.0020	Mesh (Number of cells): 3105
-0.0312060741 	 -0.2616109564 	 0.0001021805 	 0.0000000000 	 157
0.6867828557 	 0.7047644672 	 -0.0851249959 	 -0.2317744109 	 158
0.4052779588 	 -0.8957088105 	 -0.0553537848 	 -0.0865547370 	 159
0.1911550640 	 0.9240661150 	 -0.0049784301 	 0.0047834606 	 160
0.0925069424 	 0.9160210467 	 0.0025719475 	 0.0024468015 	 161
-0.8330955283 	 0.3490160575 	 0.0027027507 	 -0.0002694428 	 162
0.1641089660 	 0.9143343719 	 -0.0065074780 	 -0.0017786226 	 163
-0.0347633628 	 -0.2921539914 	 -0.0000334969 	 -0.0000000000 	 164
0.6741249028 	 0.6235312433 	 -0.0105302817 	 -0.0031410286 	 165
0.8399822769 	 -0.2569111715 	 0.0000558188 	 0.0000000000 	 166
-0.9743743381 	 0.1426524846 	 0.1172814845 	 0.3280665221 	 167
-0.0929148073 	 -0.9363172965 	 0.0068522472 	 -0.0034063345 	 168
-0.2776704278 	 0.0721809622 	 0.0000000000 	 0.0000000000 	 169
-0.5729049339 	 0.8003879847 	 0.0716482686 	 0.2002312978 	 170
-0.8305495767 	 0.3212517911 	 0.0024621267 	 0.0000978756 	 171
0.9104930898 	 0.1039241400 	 -0.0000096690 	 -0.0000397982 	 172
-0.2504957754 	 0.0646180163 	 0.0000000000 	 0.0000000000 	 173
0.5836977789 	 0.6339114930 	 -0.0008005575 	 -0.0001703228 	 174
0.6687954312 	 0.6533774105 	 -0.0251994350 	 -0.0044171813 	 175
-0.2408177743 	 -0.1290887041 	 0.0000000000 	 -0.0000000000 	 176
0.4916405890 	 -0.8515464764 	 -0.0623237525 	 -0.1238299085 	 177
-0.8626595462 	 -0.3314078011 	 0.0066467554 	 0.0023933587 	 178
-0.8634578003 	 0.4712304900 	 0.1129669611 	 0.2450686240 	 179
-0.2798667852 	 0.8942637838 	 0.0021212619 	 0.0144837292 	 180
-0.9413640553 	 0.0325238690 	 0.0217793720 	 -0.0001062080 	 181
0.8582569582 	 0.3380208254 	 -0.0070313571 	 -0.0001078051 	 182
-0.9228481883 	 0.0089669228 	 0.0128962683 	 -0.0000834987 	 183
-0.9509032574 	 0.1583643353 	 0.1335998671 	 0.1786918414 	 184
0.3726914894 	 -0.8858197135 	 -0.0729009109 	 -0.0742389501 	 185
0.6074425032 	 -0.6340954956 	 -0.0005310158 	 -0.0000869218 	 186
0.8590786374 	 -0.2328829068 	 -0.0001145741 	 0.0000863693 	 187
0.0338573574 	 0.8738863194 	 -0.0005765194 	 0.0000000000 	 188
-0.8795215626 	 -0.3567845317 	 0.0513760441 	 -0.0049032592 	 189
0.2558187388 	 0.0595825551 	 -0.0021227511 	 0.0000000000 	 190
0.8433560535 	 -0.3788667570 	 -0.0082989060 	 -0.0008176404 	 191
0.9291779806 	 0.1276455883 	 -0.0344492291 	 0.0014026879 	 192
-0.6226943842 	 0.7433802373 	 0.1366611804 	 0.0070034361 	 193
0.0263624644 	 0.2922064385 	 0.0019540804 	 0.0000000000 	 194
0.1633705208 	 -0.8434384235 	 -0.0001908171 	 0.0000000000 	 195
0.0508699207 	 0.3043116788 	 0.0001058918 	 0.0000000000 	 196
-0.5812270174 	 0.7713468890 	 0.1126192582 	 0.0884471382 	 197
0.8903955589 	 -0.2365643365 	 -0.0005444823 	 -0.0003086055 	 198
-0.1223468411 	 -0.2231430370 	 0.0000000000 	 0.0000000000 	 199
0.0059634507 	 0.8775607192 	 -0.0001438426 	 0.0000000000 	 200
0.7897910380 	 0.5132162026 	 -0.0200048356 	 0.0024499440 	 201
-0.9429205844 	 -0.0170787443 	 0.0262791790 	 -0.0007029576 	 202
0.2439773086 	 0.1405256544 	 0.0011974654 	 0.0000000000 	 203
-0.9257366806 	 -0.0415613564 	 0.0166318326 	 0.0029825548 	 204
0.0798267882 	 0.9427085298 	 -0.0037888866 	 0.0227878971 	 205
-0.8123983088 	 -0.4765094377 	 0.0202653918 	 -0.0022302640 	 206
0.1799455347 	 -0.9116982468 	 0.0073571656 	 0.0087152663 	 207
0.8931963598 	 -0.3101057718 	 -0.0268259596 	 0.0021168055 	 208
0.8846786038 	 -0.2824430304 	 -0.0104318085 	 -0.0013571497 	 209
-0.3203094620 	 0.1327306904 	 0.0000000000 	 0.0000000000 	 210
0.5712356299 	 0.6622891828 	 0.0002788275 	 0.0000918044 	 211
-0.1841738510 	 -0.9233261957 	 0.0072329977 	 0.0052959958 	 212
0.0012027892 	 0.2524254969 	 0.0095341951 	 -0.0000000000 	 213
-0.0887250909 	 -0.3015158672 	 0.0000000000 	 -0.0000000000 	 214
-0.2177836731 	 -0.1404165163 	 -0.0000000000 	 0.0000000000 	 215
0.2252427267 	 0.1187008517 	 0.0004425737 	 0.0000000000 	 216
0.2047435424 	 -0.8989503366 	 0.0049005534 	 0.0008473406 	 217
-0.8605066608 	 0.4399684374 	 0.1598595182 	 0.1193361885 	 218
0.3592842918 	 -0.9162579924 	 -0.0458413295 	 -0.1635392052 	 219
0.6912263908 	 0.6738250409 	 -0.1335918300 	 -0.1062904069 	 220
0.6566018024 	 0.7098229669 	 -0.1380959842 	 -0.1078863297 	 221
0.1120342662 	 -0.9144751650 	 0.0002162124 	 0.0009828955 	 222
0.7826241448 	 -0.5014679592 	 -0.0117066579 	 -0.0024668407 	 223
0.3251857451 	 0.8845874413 	 -0.0121528219 	 0.0016589829 	 224
-0.8080024447 	 0.3641766083 	 0.0028207274 	 0.0002829312 	 225
0.8270716420 	 -0.4045694827 	 0.0034488921 	 0.0022043163 	 226
0.1397788711 	 -0.9198749415 	 -0.0131573946 	 -0.0089969685 	 227
0.2820624241 	 0.0478825671 	 0.0000822625 	 -0.0000000000 	 228
-0.1152187993 	 -0.9189290328 	 0.0022560394 	 -0.0005287116 	 229
0.8454645617 	 0.3653894434 	 -0.0003086768 	 0.0022866442 	 230
-0.8109124287 	 -0.4491137011 	 0.0093961666 	 0.0026911194 	 231
-0.2646308522 	 -0.1403211704 	 -0.0000000000 	 0.0000000000 	 232
0.4600782945 	 -0.8484643664 	 -0.0869662471 	 -0.0678887671 	 233
-0.2591857141 	 0.1808246456 	 0.0000000000 	 0.0000000000 	 234
-0.4552803864 	 -0.8085460997 	 -0.0052197056 	 -0.0018267265 	 235
0.5050979628 	 -0.8213279686 	 -0.0876033094 	 -0.0655937253 	 236
0.9015030740 	 -0.2088352163 	 -0.0061876595 	 0.0018002097 	 237
0.6166435383 	 0.6342488563 	 -0.0011147503 	 -0.0007684849 	 238
0.4215672680 	 -0.8675859400 	 -0.0859966414 	 -0.0468025801 	 239
-0.0643745823 	 -0.9267618949 	 -0.0025938672 	 -0.0013727166 	 240
-0.2529466719 	 0.8811820725 	 0.0020721300 	 -0.0007570456 	 241
0.5916356756 	 -0.6593080305 	 0.0003215991 	 -0.0000421527 	 242
0.1853565504 	 0.1456018189 	 0.0088982160 	 0.0000000000 	 243
-0.2665024786 	 0.9472061133 	 0.0356820290 	 0.0817731902 	 244
0.0380323429 	 -0.2880779910 	 -0.0000006450 	 0.0000000000 	 245
-0.0004548045 	 -0.2512187389 	 0.0104700547 	 -0.0000000000 	 246
-0.0614359137 	 -0.2469074254 	 -0.0000216560 	 0.0000000000 	 247
-0.2463097479 	 0.0368251346 	 0.0000000000 	 0.0000000000 	 248
0.2604929342 	 0.0875290432 	 -0.0006855204 	 0.0000000000 	 249
-0.1176009487 	 0.2244776987 	 -0.0000000000 	 0.0000000000 	 250
0.7044466455 	 0.6205085361 	 -0.0214214434 	 -0.0043202667 	 251
0.1942948214 	 -0.8468582828 	 0.0004661293 	 -0.0004936997 	 252
-0.4416948509 	 -0.8344770848 	 0.0159548182 	 -0.0094912281 	 253
0.0164392640 	 -0.3102863189 	 0.0000000000 	 0.0000000000 	 254
0.7928851036 	 0.4840290974 	 -0.0152829610 	 0.0001813088 	 255
-0.1573638580 	 -0.2483168652 	 -0.0000000000 	 0.0000000000 	 256
0.6374412991 	 -0.6377520724 	 -0.0024458496 	 -0.0003299085 	 257
-0.1834809330 	 -0.2482347565 	 0.0000000000 	 0.0000000000 	 258
-0.2056070134 	 0.8986287058 	 -0.0010069432 	 0.0006758746 	 259
0.4181956189 	 -0.8393385085 	 -0.0372510895 	 -0.0407656891 	 260
-0.8359696383 	 -0.3849287562 	 0.0091304929 	 0.0007488441 	 261
0.2958014300 	 0.8800274482 	 -0.0044539186 	 -0.0002027761 	 262
0.1215588000 	 0.9126938526 	 -0.0063985507 	 -0.0026486351 	 263
0.8094367974 	 -0.5048925820 	 -0.0363420501 	 -0.0310715783 	 264
-0.3030079473 	 0.8781297821 	 0.0124437457 	 0.0005608922 	 265
-0.2347581675 	 0.9058477738 	 0.0116753280 	 -0.0092458503 	 266
-0.1667560792 	 0.1649343069 	 -0.0000000000 	 -0.0000000000 	 267
0.3291443272 	 -0.9079850304 	 -0.0731431686 	 -0.0608834033 	 268
-0.9603044609 	 -0.1684070596 	 0.2390477714 	 -0.0188638453 	 269
-0.3150370009 	 -0.9325099117 	 0.0390265508 	 0.1051939992 	 270
-0.4226453873 	 0.2932055657 	 -0.0000000000 	 0.0000000000 	 271
0.3629888032 	 0.2255901239 	 -0.0000000000 	 -0.0000000000 	 272
0.0551403140 	 -0.2441591332 	 0.0010383201 	 -0.0000000000 	 273
-0.4387143223 	 0.2689453691 	 -0.0000000000 	 -0.0000000000 	 274
-0.2750858486 	 0.1539451914 	 0.0000000000 	 0.0000000000 	 275
-0.0516768255 	 0.9429594029 	 0.0013015082 	 0.0035058776 	 276
-0.0295167907 	 0.9295764911 	 0.0008332658 	 0.0000151481 	 277
-0.3112639934 	 0.1058880569 	 -0.0000000000 	 0.0000000000 	 278
-0.3048839258 	 0.1563586941 	 -0.0000000000 	 0.0000000000 	 279
0.3975295929 	 -0.8226784503 	 -0.0177661753 	 -0.0073837317 	 280
0.8865206849 	 0.3347301587 	 -0.0455473619 	 -0.0194320320 	 281
-0.6018611696 	 0.7227328757 	 0.0394580040 	 0.0156976487 	 282
0.1469250106 	 -0.8705936497 	 0.0009630285 	 0.0000000000 	 283
0.2567404758 	 0.0088889029 	 -0.0022586365 	 -0.0000000000 	 284
-0.6759941355 	 -0.6157503952 	 0.0034762927 	 0.0011853133 	 285
-0.6119511311 	 0.7715541444 	 0.0939327498 	 0.2538207535 	 286
0.2320982176 	 0.0454007485 	 0.0192402971 	 0.0000000000 	 287
0.2810487604 	 0.0200529958 	 -0.0004919832 	 0.0000000000 	 288
0.8543201679 	 -0.2835293486 	 -0.0017704190 	 0.0000125069 	 289
-0.4839859139 	 0.2497657036 	 -0.0000000000 	 -0.0000000000 	 290
-0.8347112541 	 0.4861642335 	 0.1663109821 	 0.1289354036 	 291
0.1557643020 	 0.1450196368 	 0.0533825816 	 0.0000000000 	 292
0.0695923704 	 0.2008029944 	 0.0253747025 	 0.0000000000 	 293
0.2052323181 	 0.0566559206 	 0.0638439220 	 0.0000000000 	 294
-0.1543488880 	 -0.1457599583 	 0.0000000000 	 0.0000000000 	 295
-0.1630048136 	 0.1363651556 	 -0.0000000000 	 0.0000000000 	 296
-0.2055919949 	 -0.9065043702 	 0.0050887677 	 0.0003668751 	 297
0.2082882217 	 -0.0797616396 	 -0.0081167000 	 0.0000000000 	 298
0.0520153378 	 -0.2163657040 	 0.0019409194 	 0.0000000000 	 299
-0.0002447558 	 -0.2221650466 	 0.0014982719 	 0.0000000000 	 300
-0.1051664884 	 -0.1991272999 	 -0.0000010676 	 0.0000000000 	 301
-0.0533058055 	 -0.2173258712 	 0.0010626226 	 0.0000000000 	 302
-0.2079588905 	 0.0784341856 	 -0.0000000000 	 0.0000000000 	 303
-0.2203938286 	 0.0289555475 	 -0.0000000000 	 0.0000000000 	 304
-0.0536257042 	 0.2175680340 	 0.0010079621 	 -0.0000000000 	 305
-0.0000710536 	 0.2237170496 	 0.0033224240 	 0.0000000000 	 306
-0.1029702845 	 0.2006595469 	 -0.0000004079 	 -0.0000000000 	 307
0.2892802972 	 -0.8759523275 	 -0.0013281184 	 0.0005397231 	 308
0.1622360735 	 -0.1377858375 	 0.0522129631 	 0.0000000000 	 309
0.9154710009 	 0.1550583876 	 -0.0173753018 	 -0.0012975794 	 310
-0.0980536506 	 -0.2763816403 	 0.0000000000 	 0.0000000000 	 311
0.9251507099 	 -0.1753369816 	 -0.0109191420 	 -0.0055537569 	 312
0.9442234881 	 -0.1563184621 	 -0.0611980902 	 -0.0024281315 	 313
-0.0594051809 	 0.2435787011 	 -0.0000104647 	 0.0000000000 	 314
-0.9339021964 	 -0.1628307677 	 0.0739012517 	 -0.0046927172 	 315
-0.4195068423 	 0.3425046492 	 0.0000000000 	 0.0000000000 	 316
-0.3786304099 	 0.8989085507 	 0.0892388024 	 -0.0114077544 	 317
0.7113872972 	 0.5922346690 	 -0.0078173149 	 0.0002235859 	 318
-0.2637057022 	 0.1244643405 	 -0.0000000000 	 0.0000000000 	 319
