Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_x	Time: 0.0020	Mesh (Number of cells): 3105
-0.8605066608 	 0.4399684374 	 0.0885099130 	 0.0801910059 	 218
0.3592842918 	 -0.9162579924 	 -0.1225251741 	 -0.3608615733 	 219
0.6912263908 	 0.6738250409 	 0.1399087747 	 0.1148028074 	 220
0.6566018024 	 0.7098229669 	 0.1397010468 	 0.0935650139 	 221
0.1120342662 	 -0.9144751650 	 0.0020820850 	 0.0004482262 	 222
0.7826241448 	 -0.5014679592 	 0.0023727818 	 0.0065467442 	 223
0.3251857451 	 0.8845874413 	 0.0250261584 	 -0.0001999815 	 224
-0.8080024447 	 0.3641766083 	 0.0005331851 	 -0.0000974232 	 225
0.8270716420 	 -0.4045694827 	 -0.0018180464 	 -0.0015781259 	 226
0.1397788711 	 -0.9198749415 	 -0.0036904695 	 0.0039228558 	 227
0.2820624241 	 0.0478825671 	 -0.0000998299 	 0.0000000000 	 228
-0.1152187993 	 -0.9189290328 	 -0.0184570355 	 0.0008893943 	 229
0.8454645617 	 0.3653894434 	 0.0046986579 	 0.0021570720 	 230
-0.8109124287 	 -0.4491137011 	 -0.0079830100 	 -0.0020217197 	 231
-0.2646308522 	 -0.1403211704 	 -0.0000000000 	 -0.0000000000 	 232
0.4600782945 	 -0.8484643664 	 -0.1698389248 	 -0.1128127406 	 233
-0.2591857141 	 0.1808246456 	 0.0000000000 	 0.0000000000 	 234
-0.4552803864 	 -0.8085460997 	 -0.0002473985 	 0.0019833414 	 235
0.5050979628 	 -0.8213279686 	 -0.1576529123 	 -0.1422221316 	 236
0.9015030740 	 -0.2088352163 	 0.0102664677 	 0.0053681099 	 237
0.6166435383 	 0.6342488563 	 -0.0013343667 	 -0.0011817591 	 238
0.4215672680 	 -0.8675859400 	 -0.1733130991 	 -0.1217192142 	 239
-0.0643745823 	 -0.9267618949 	 -0.0156857227 	 0.0007765376 	 240
-0.2529466719 	 0.8811820725 	 0.0142742977 	 -0.0031741026 	 241
0.5916356756 	 -0.6593080305 	 -0.0000346805 	 0.0000345498 	 242
0.1853565504 	 0.1456018189 	 -0.0163931411 	 0.0000000000 	 243
-0.2665024786 	 0.9472061133 	 0.1231113762 	 0.3029012277 	 244
0.0380323429 	 -0.2880779910 	 0.0000001340 	 -0.0000000000 	 245
-0.0004548045 	 -0.2512187389 	 -0.0000735122 	 -0.0000000000 	 246
-0.0614359137 	 -0.2469074254 	 -0.0000270699 	 0.0000000000 	 247
-0.2463097479 	 0.0368251346 	 -0.0000000000 	 -0.0000000000 	 248
0.2604929342 	 0.0875290432 	 0.0006453688 	 -0.0000000000 	 249
-0.1176009487 	 0.2244776987 	 -0.0000000000 	 -0.0000000000 	 250
0.7044466455 	 0.6205085361 	 0.0285473651 	 -0.0028863352 	 251
0.1942948214 	 -0.8468582828 	 0.0001019874 	 0.0003601047 	 252
-0.4416948509 	 -0.8344770848 	 -0.0321490837 	 -0.0067083559 	 253
0.0164392640 	 -0.3102863189 	 0.0000000000 	 0.0000000000 	 254
0.7928851036 	 0.4840290974 	 0.0067742444 	 -0.0005686470 	 255
-0.1573638580 	 -0.2483168652 	 0.0000000000 	 0.0000000000 	 256
0.6374412991 	 -0.6377520724 	 0.0010682049 	 0.0001139190 	 257
-0.1834809330 	 -0.2482347565 	 -0.0000000000 	 -0.0000000000 	 258
-0.2056070134 	 0.8986287058 	 0.0150962083 	 0.0039438553 	 259
0.4181956189 	 -0.8393385085 	 -0.0785982688 	 -0.0320874007 	 260
-0.8359696383 	 -0.3849287562 	 0.0076812269 	 0.0001377768 	 261
0.2958014300 	 0.8800274482 	 0.0125663320 	 0.0031452179 	 262
0.1215588000 	 0.9126938526 	 0.0046135127 	 -0.0034925747 	 263
0.8094367974 	 -0.5048925820 	 -0.0276487896 	 0.0195065859 	 264
-0.3030079473 	 0.8781297821 	 0.0234755425 	 -0.0022355192 	 265
-0.2347581675 	 0.9058477738 	 0.0413702161 	 0.0040223153 	 266
-0.1667560792 	 0.1649343069 	 -0.0000000000 	 0.0000000000 	 267
0.3291443272 	 -0.9079850304 	 -0.1827066000 	 -0.1222820869 	 268
-0.9603044609 	 -0.1684070596 	 -0.0428364568 	 0.0045625460 	 269
-0.3150370009 	 -0.9325099117 	 -0.1167402631 	 -0.3152381627 	 270
-0.4226453873 	 0.2932055657 	 -0.0000000000 	 -0.0000000000 	 271
0.3629888032 	 0.2255901239 	 -0.0000000000 	 0.0000000000 	 272
0.0551403140 	 -0.2441591332 	 0.0008047707 	 0.0000000000 	 273
-0.4387143223 	 0.2689453691 	 0.0000000000 	 0.0000000000 	 274
-0.2750858486 	 0.1539451914 	 -0.0000000000 	 0.0000000000 	 275
-0.0516768255 	 0.9429594029 	 0.0482123110 	 -0.0095886082 	 276
-0.0295167907 	 0.9295764911 	 0.0208339297 	 0.0026192711 	 277
-0.3112639934 	 0.1058880569 	 0.0000000000 	 0.0000000000 	 278
-0.3048839258 	 0.1563586941 	 0.0000000000 	 -0.0000000000 	 279
0.3975295929 	 -0.8226784503 	 -0.0382758532 	 -0.0119505260 	 280
0.8865206849 	 0.3347301587 	 0.0174505773 	 -0.0198473821 	 281
-0.6018611696 	 0.7227328757 	 0.0615898878 	 0.0015741811 	 282
0.1469250106 	 -0.8705936497 	 -0.0000196703 	 0.0000000000 	 283
0.2567404758 	 0.0088889029 	 0.0070110230 	 -0.0000000000 	 284
-0.6759941355 	 -0.6157503952 	 0.0000191813 	 -0.0001656827 	 285
-0.6119511311 	 0.7715541444 	 0.1180962470 	 0.3337007644 	 286
0.2320982176 	 0.0454007485 	 -0.0139531897 	 0.0000000000 	 287
0.2810487604 	 0.0200529958 	 -0.0006779314 	 0.0000000000 	 288
0.8543201679 	 -0.2835293486 	 -0.0013121313 	 -0.0000371960 	 289
-0.4839859139 	 0.2497657036 	 -0.0000000000 	 0.0000000000 	 290
-0.8347112541 	 0.4861642335 	 0.0924934756 	 0.0567607725 	 291
0.1557643020 	 0.1450196368 	 -0.0521812552 	 -0.0000000000 	 292
0.0695923704 	 0.2008029944 	 -0.0733190793 	 -0.0000000000 	 293
0.2052323181 	 0.0566559206 	 -0.0212989492 	 0.0000000000 	 294
-0.1543488880 	 -0.1457599583 	 -0.0000000000 	 0.0000000000 	 295
-0.1630048136 	 0.1363651556 	 -0.0000000000 	 0.0000000000 	 296
-0.2055919949 	 -0.9065043702 	 -0.0181857145 	 -0.0010478877 	 297
0.2082882217 	 -0.0797616396 	 0.0028512121 	 0.0000000000 	 298
0.0520153378 	 -0.2163657040 	 -0.0032861059 	 0.0000000000 	 299
-0.0002447558 	 -0.2221650466 	 -0.0025602980 	 -0.0000000000 	 300
-0.1051664884 	 -0.1991272999 	 -0.0000108623 	 0.0000000000 	 301
-0.0533058055 	 -0.2173258712 	 0.0023296929 	 -0.0000000000 	 302
-0.2079588905 	 0.0784341856 	 0.0000000000 	 -0.0000000000 	 303
-0.2203938286 	 0.0289555475 	 0.0000000000 	 0.0000000000 	 304
-0.0536257042 	 0.2175680340 	 -0.0023704086 	 -0.0000000000 	 305
-0.0000710536 	 0.2237170496 	 -0.0008630054 	 -0.0000000000 	 306
-0.1029702845 	 0.2006595469 	 0.0000025099 	 0.0000000000 	 307
0.2892802972 	 -0.8759523275 	 -0.0153946383 	 -0.0018752000 	 308
0.1622360735 	 -0.1377858375 	 0.0448974071 	 0.0000000000 	 309
0.9154710009 	 0.1550583876 	 0.0058651588 	 0.0017627361 	 310
-0.0980536506 	 -0.2763816403 	 -0.0000000000 	 -0.0000000000 	 311
0.9251507099 	 -0.1753369816 	 -0.0001107334 	 -0.0010214642 	 312
0.9442234881 	 -0.1563184621 	 -0.0109994171 	 0.0098727354 	 313
-0.0594051809 	 0.2435787011 	 0.0000025187 	 0.0000000000 	 314
-0.9339021964 	 -0.1628307677 	 -0.0093633500 	 -0.0032932551 	 315
-0.4195068423 	 0.3425046492 	 0.0000000000 	 0.0000000000 	 316
-0.3786304099 	 0.8989085507 	 0.2148883768 	 -0.0259755139 	 317
0.7113872972 	 0.5922346690 	 0.0061892530 	 -0.0014521054 	 318
-0.2637057022 	 0.1244643405 	 0.0000000000 	 0.0000000000 	 319
0.0297503540 	 -0.2592947748 	 -0.0000660050 	 0.0000000000 	 320
0.5092239216 	 -0.7712460107 	 -0.0046228438 	 -0.0014810456 	 321
0.3984566395 	 0.1482883723 	 -0.0000000000 	 0.0000000000 	 322
-0.2341201751 	 0.1189363268 	 0.0000000000 	 0.0000000000 	 323
-0.1708944208 	 0.9700586918 	 0.1082046184 	 0.4013726639 	 324
-0.8239043332 	 -0.4094509937 	 -0.0031032451 	 -0.0015947566 	 325
-0.0218121334 	 0.2649144688 	 -0.0003751547 	 0.0000000000 	 326
0.0470667367 	 0.8982123658 	 -0.0007682303 	 -0.0003043639 	 327
0.1980296031 	 0.1198467233 	 -0.0008911732 	 0.0000000000 	 328
-0.8981119388 	 -0.2498186004 	 -0.0103535657 	 -0.0060846531 	 329
-0.5427675976 	 0.8001473252 	 0.1694942854 	 0.1190513192 	 330
-0.2202892452 	 -0.2179427032 	 0.0000000000 	 0.0000000000 	 331
0.2956744495 	 0.2563860494 	 -0.0000000000 	 0.0000000000 	 332
-0.1816128175 	 -0.1465099407 	 0.0000000000 	 0.0000000000 	 333
-0.1101021231 	 -0.2470304478 	 -0.0000000000 	 -0.0000000000 	 334
-0.1933519862 	 -0.2213923680 	 -0.0000000000 	 0.0000000000 	 335
-0.4574079097 	 0.0741472383 	 -0.0000000000 	 -0.0000000000 	 336
-0.2375279056 	 0.9362380999 	 0.1927609732 	 0.1425564664 	 337
-0.2862274259 	 0.9235963015 	 0.1882202862 	 0.1566166683 	 338
-0.5248150956 	 0.7786468009 	 0.0362657712 	 0.0300744633 	 339
-0.4979037635 	 -0.7811588559 	 0.0009171591 	 -0.0012465118 	 340
0.3181021416 	 -0.8803074923 	 -0.0550997036 	 -0.0353775195 	 341
-0.4296194123 	 0.1939543039 	 -0.0000000000 	 0.0000000000 	 342
0.6353222434 	 0.6889060301 	 0.0332923427 	 0.0306724064 	 343
0.8713899570 	 -0.3786129841 	 -0.0200062481 	 0.0254281294 	 344
0.2309406788 	 -0.0881729444 	 -0.0028691891 	 0.0000000000 	 345
-0.4394904361 	 0.0973833381 	 0.0000000000 	 0.0000000000 	 346
-0.4616367280 	 0.0254264847 	 0.0000000000 	 -0.0000000000 	 347
-0.0794693997 	 0.3153385871 	 0.0000000000 	 0.0000000000 	 348
-0.7627358957 	 0.5565673928 	 0.0116225000 	 -0.0008768674 	 349
-0.2740899434 	 0.2067247834 	 0.0000000000 	 0.0000000000 	 350
-0.3538208325 	 0.2616204803 	 0.0000000000 	 0.0000000000 	 351
-0.4652965647 	 -0.0236443550 	 -0.0000000000 	 -0.0000000000 	 352
-0.4432688374 	 0.0482049484 	 -0.0000000000 	 -0.0000000000 	 353
-0.3356662191 	 -0.9096871953 	 -0.1836018621 	 -0.1287680638 	 354
-0.3030884017 	 0.2071464778 	 -0.0000000000 	 -0.0000000000 	 355
0.2755896250 	 0.1831314552 	 -0.0000016079 	 -0.0000000000 	 356
0.4475385921 	 0.2196177499 	 -0.0000000000 	 0.0000000000 	 357
-0.8644463723 	 -0.3820103385 	 -0.0215019904 	 0.0309055562 	 358
-0.5769574102 	 -0.7254173441 	 -0.0005890279 	 0.0005282027 	 359
-0.4675260297 	 0.2735787177 	 -0.0000000000 	 0.0000000000 	 360
-0.9023507104 	 0.2261177757 	 0.0063965902 	 0.0004632949 	 361
-0.4476017772 	 -0.0004568218 	 -0.0000000000 	 0.0000000000 	 362
0.9410062961 	 0.2897305942 	 0.0425797527 	 0.0852241833 	 363
-0.4691596622 	 -0.0723168526 	 0.0000000000 	 -0.0000000000 	 364
-0.3137750536 	 0.2341766805 	 0.0000000000 	 0.0000000000 	 365
0.9334815345 	 0.1769301497 	 -0.0004053977 	 0.0251933024 	 366
-0.2337573512 	 0.0890814049 	 -0.0000000000 	 0.0000000000 	 367
0.0935888113 	 0.2137886623 	 -0.0403956115 	 0.0000000000 	 368
0.1567762140 	 -0.1651910612 	 0.0230495221 	 -0.0000000000 	 369
0.1122029021 	 -0.1789608477 	 0.0755413679 	 0.0000000000 	 370
-0.2506307174 	 -0.0132785717 	 -0.0000000000 	 0.0000000000 	 371
0.9283157848 	 -0.0787296004 	 0.0046298654 	 0.0032918515 	 372
0.1367679117 	 -0.1815365963 	 0.0376182387 	 0.0000000000 	 373
-0.5225761337 	 -0.1898369658 	 -0.0000000000 	 0.0000000000 	 374
-0.2076096759 	 -0.0408979246 	 -0.0000000000 	 -0.0000000000 	 375
-0.4519833681 	 -0.0494123033 	 0.0000000000 	 0.0000000000 	 376
-0.4710807074 	 0.2239053333 	 -0.0000000000 	 -0.0000000000 	 377
0.2322681590 	 -0.0179337170 	 0.0012672181 	 -0.0000000000 	 378
0.2284865189 	 -0.0411597946 	 0.0094358276 	 -0.0000000000 	 379
-0.4477719669 	 0.1716147675 	 0.0000000000 	 0.0000000000 	 380
0.0781467631 	 -0.3157959839 	 0.0000000000 	 0.0000000000 	 381
-0.2637820356 	 -0.0356032332 	 -0.0000000000 	 0.0000000000 	 382
-0.2252785448 	 -0.0615475754 	 -0.0000000000 	 0.0000000000 	 383
-0.4526031742 	 0.1235620268 	 0.0000000000 	 0.0000000000 	 384
0.7376985761 	 -0.5891725956 	 -0.0175618678 	 -0.0014973617 	 385
-0.1167253028 	 0.3903478107 	 -0.0000000000 	 -0.0000000000 	 386
-0.9253757438 	 0.2133663199 	 -0.0085080478 	 -0.0196281295 	 387
0.0598208083 	 -0.3381174394 	 -0.0000000000 	 0.0000000000 	 388
-0.5185351747 	 -0.1412012707 	 -0.0000000000 	 0.0000000000 	 389
-0.0598963649 	 -0.3062028336 	 0.0000000000 	 0.0000000000 	 390
-0.4730147373 	 -0.1212285357 	 -0.0000000000 	 0.0000000000 	 391
-0.4562713870 	 -0.0979518514 	 0.0000000000 	 0.0000000000 	 392
-0.5016412265 	 -0.1176651525 	 -0.0000000000 	 -0.0000000000 	 393
0.4838960552 	 0.1424398682 	 0.0000000000 	 0.0000000000 	 394
-0.6926763036 	 -0.6363550130 	 -0.0128296973 	 -0.0023028203 	 395
0.4552672586 	 0.1442217770 	 -0.0000000000 	 0.0000000000 	 396
-0.3908982395 	 0.3395915482 	 0.0000000000 	 -0.0000000000 	 397
-0.5377731676 	 -0.7538820165 	 -0.0028024431 	 -0.0001830538 	 398
0.9493097090 	 -0.0603393553 	 0.0015324258 	 0.0225138552 	 399
-0.4359165616 	 0.3189200527 	 -0.0000000000 	 -0.0000000000 	 400
-0.1085062137 	 0.2504132746 	 -0.0000000000 	 -0.0000000000 	 401
0.0728629253 	 -0.3637277105 	 0.0000000000 	 0.0000000000 	 402
-0.3669550265 	 0.8733101760 	 0.0645640071 	 -0.0001541008 	 403
-0.9145104904 	 -0.2710691874 	 -0.0099305650 	 -0.0333235033 	 404
-0.3821434140 	 0.2639244889 	 0.0000000000 	 0.0000000000 	 405
0.5372896349 	 -0.7746266692 	 -0.0323981183 	 0.0047689510 	 406
0.1015837527 	 -0.3651641354 	 0.0000000000 	 -0.0000000000 	 407
-0.4985455121 	 0.7847767619 	 0.0308325602 	 0.0101499937 	 408
0.1137970185 	 -0.3912254657 	 -0.0000000000 	 -0.0000000000 	 409
-0.1443816564 	 -0.2733052089 	 -0.0000000000 	 -0.0000000000 	 410
-0.5054244554 	 -0.1668768823 	 0.0000000000 	 0.0000000000 	 411
-0.1449767418 	 0.1836679518 	 0.0000000000 	 0.0000000000 	 412
-0.5668036410 	 -0.7520228643 	 -0.0287922246 	 -0.0020900306 	 413
0.2724937680 	 -0.8991806959 	 -0.0369124595 	 -0.0047136228 	 414
-0.0938372538 	 0.3399148752 	 0.0000000000 	 -0.0000000000 	 415
-0.9599408542 	 0.1169651694 	 0.0341613612 	 0.0318040372 	 416
0.2802115277 	 0.2326551691 	 0.0000000000 	 -0.0000000000 	 417
0.7805231990 	 -0.4243588283 	 -0.0013396937 	 -0.0000688130 	 418
-0.2897095441 	 0.0218631252 	 -0.0000000000 	 0.0000000000 	 419
0.4143774010 	 0.1714679219 	 0.0000000000 	 0.0000000000 	 420
0.7972956843 	 -0.4005493492 	 0.0028366900 	 0.0013769365 	 421
-0.1337679312 	 0.3675154891 	 -0.0000000000 	 0.0000000000 	 422
-0.3422326071 	 0.2354786466 	 -0.0000000000 	 -0.0000000000 	 423
0.2478180272 	 0.1877398352 	 0.0000206454 	 0.0000000000 	 424
-0.8796069565 	 -0.3046464995 	 0.0012535430 	 0.0040684308 	 425
-0.4849471292 	 -0.8074832132 	 -0.0538014468 	 0.0030953917 	 426
-0.5276076093 	 -0.7809986550 	 -0.0226307218 	 -0.0012424872 	 427
0.3348169787 	 0.2275655440 	 0.0000000000 	 -0.0000000000 	 428
-0.1287753988 	 0.4161492586 	 0.0000000000 	 -0.0000000000 	 429
0.1471188773 	 0.6879491350 	 -0.0000000000 	 0.0000000000 	 430
-0.1574367089 	 -0.9137362794 	 -0.0181459593 	 0.0002705883 	 431
0.3704680165 	 0.1500231779 	 0.0000000000 	 -0.0000000000 	 432
0.2078202425 	 0.2158427123 	 -0.0008762205 	 0.0000000000 	 433
-0.4347437779 	 0.1460662664 	 0.0000000000 	 -0.0000000000 	 434
0.1191440525 	 0.6902863398 	 0.0000000000 	 0.0000000000 	 435
-0.7667974680 	 0.5295647103 	 0.0120820854 	 0.0018574135 	 436
-0.1281767710 	 0.2685941010 	 0.0000000000 	 0.0000000000 	 437
0.3238884957 	 0.2536931710 	 0.0000000000 	 0.0000000000 	 438
-0.3065867940 	 0.0000169343 	 -0.0000000000 	 0.0000000000 	 439
0.1537291070 	 -0.4192231975 	 -0.0000000000 	 0.0000000000 	 440
0.5523499735 	 -0.7505124321 	 -0.0070190857 	 0.0000117995 	 441
0.4185370396 	 0.2211321954 	 0.0000000000 	 0.0000000000 	 442
0.9184888695 	 0.0778220796 	 -0.0044246224 	 -0.0027942763 	 443
0.4592738313 	 0.1931042372 	 0.0000000000 	 0.0000000000 	 444
0.9347578786 	 0.2601266761 	 0.0585358810 	 0.0495053339 	 445
0.0709585059 	 0.7938355029 	 -0.0000034943 	 0.0000000000 	 446
-0.0126547186 	 -0.3105895723 	 0.0000000000 	 0.0000000000 	 447
0.9289167008 	 0.2028229178 	 0.0078224511 	 -0.0173457583 	 448
-0.3215423998 	 -0.3301470248 	 0.0000000000 	 0.0000000000 	 449
0.3740753394 	 0.1994725559 	 -0.0000000000 	 0.0000000000 	 450
-0.2639960821 	 -0.0937235352 	 -0.0000000000 	 0.0000000000 	 451
-0.0823392295 	 0.2530787555 	 0.0000008468 	 0.0000000000 	 452
-0.2625049735 	 0.0124469710 	 0.0000000000 	 0.0000000000 	 453
0.1088460408 	 -0.4402951843 	 -0.0000000000 	 -0.0000000000 	 454
-0.1072704391 	 0.4880678233 	 0.0000000000 	 -0.0000000000 	 455
-0.1197442031 	 0.5137452148 	 -0.0000000000 	 -0.0000000000 	 456
-0.3047867312 	 -0.3072976812 	 -0.0000000000 	 -0.0000000000 	 457
-0.1224820857 	 0.3414494778 	 -0.0000000000 	 -0.0000000000 	 458
-0.0450349313 	 0.7059895902 	 0.0000000000 	 0.0000000000 	 459
-0.2666440549 	 -0.0714966393 	 0.0000000000 	 -0.0000000000 	 460
-0.1438782884 	 0.9597954546 	 0.1956619806 	 0.1141018616 	 461
0.2911670833 	 0.2065974440 	 0.0000000000 	 -0.0000000000 	 462
-0.1920643020 	 0.9497133680 	 0.1932926311 	 0.1171744310 	 463
-0.1239480018 	 0.4649340237 	 0.0000000000 	 0.0000000000 	 464
0.4962198935 	 0.1166295446 	 0.0000000000 	 0.0000000000 	 465
-0.0170230320 	 0.7031422368 	 -0.0000000000 	 0.0000000000 	 466
0.4883058431 	 0.0193683614 	 0.0000000000 	 0.0000000000 	 467
-0.4934873570 	 0.1528978449 	 0.0000000000 	 0.0000000000 	 468
-0.1932281768 	 0.4957123252 	 0.0000000000 	 -0.0000000000 	 469
0.4425769599 	 0.1697937340 	 -0.0000000000 	 0.0000000000 	 470
-0.4094975760 	 -0.4944566816 	 -0.0000000000 	 -0.0000000000 	 471
-0.4699190870 	 -0.2439297824 	 0.0000000000 	 -0.0000000000 	 472
-0.2849143087 	 -0.9263247151 	 -0.1742357204 	 -0.1106553780 	 473
0.3440652786 	 -0.5333842849 	 0.0000000000 	 0.0000000000 	 474
-0.1787777347 	 0.6439452315 	 0.0000000000 	 0.0000000000 	 475
-0.3795647302 	 -0.8737239443 	 -0.0259758587 	 0.0031529822 	 476
-0.1571604888 	 0.4183798111 	 -0.0000000000 	 0.0000000000 	 477
0.2335804388 	 0.0185177095 	 -0.0005122986 	 -0.0000000000 	 478
0.5406740696 	 0.3117390281 	 -0.0000000000 	 -0.0000000000 	 479
-0.3550326468 	 -0.8657887218 	 -0.0174381846 	 -0.0007677961 	 480
0.1423997236 	 -0.3931038927 	 0.0000000000 	 0.0000000000 	 481
-0.0590272055 	 0.5578996395 	 -0.0000000000 	 0.0000000000 	 482
-0.1693134197 	 0.4440882934 	 0.0000000000 	 -0.0000000000 	 483
-0.4210507013 	 -0.4684071489 	 0.0000000000 	 -0.0000000000 	 484
0.3602349322 	 -0.5100245935 	 0.0000000000 	 0.0000000000 	 485
0.7905477385 	 -0.4511616070 	 -0.0037423093 	 -0.0026241534 	 486
0.8163341998 	 0.3654790452 	 -0.0013259428 	 -0.0007871308 	 487
0.1914674094 	 0.1935264877 	 0.0001342672 	 0.0000000000 	 488
0.7664692561 	 0.5275272574 	 0.0112623923 	 -0.0003475006 	 489
-0.9422240338 	 -0.0673895713 	 -0.0009971769 	 0.0038371495 	 490
-0.4425420018 	 0.2200344469 	 -0.0000000000 	 0.0000000000 	 491
-0.4897370714 	 -0.4379866638 	 0.0000000000 	 -0.0000000000 	 492
0.9085046922 	 0.2194591453 	 0.0028111908 	 -0.0011660659 	 493
-0.1034255526 	 0.5372750266 	 -0.0000000000 	 0.0000000000 	 494
0.2354745244 	 0.2131879359 	 0.0000329068 	 0.0000000000 	 495
-0.1505573974 	 0.6411256118 	 0.0000000000 	 -0.0000000000 	 496
-0.5104392696 	 -0.2156667945 	 0.0000000000 	 0.0000000000 	 497
0.0967631071 	 -0.4143470631 	 0.0000000000 	 -0.0000000000 	 498
0.5564833564 	 0.3355804377 	 0.0000000000 	 -0.0000000000 	 499
0.4316728425 	 -0.1477220464 	 0.0000000000 	 -0.0000000000 	 500
-0.2844611170 	 -0.1265596556 	 -0.0000000000 	 -0.0000000000 	 501
-0.3697278874 	 0.5866727444 	 0.0000000000 	 -0.0000000000 	 502
-0.3580359652 	 0.5605047222 	 0.0000000000 	 -0.0000000000 	 503
